product_hs92_code_4d,product_hs92_name_4d,product_hs92_code_2d,product_hs92_name_2d,product_hs92_code_1d,product_hs92_name_1d
7225,"Flat-rolled products of other alloy steel, width > 600 mm",72,Iron and steel,4,Metals
7226,"Flat-rolled products of other alloy steel, width < 600 mm",72,Iron and steel,4,Metals
7227,Bars of other alloy steel,72,Iron and steel,4,Metals
7228,Other bars and rods of other alloy steel,72,Iron and steel,4,Metals
7229,Wire of other alloy steel,72,Iron and steel,4,Metals
7301,Sheet piling of iron or steel,73,Articles of iron or steel,4,Metals
7302,Railway construction material of iron or steel,73,Articles of iron or steel,4,Metals
7303,Tubes of cast iron,73,Articles of iron or steel,4,Metals
7304,"Tubes, seamless, of iron or steel",73,Articles of iron or steel,4,Metals
7305,"Other tubes and pipes, diameter > 406.4 mm, of iron or steel",73,Articles of iron or steel,4,Metals
7306,"Other tubes, pipes and hollow profiles of iron or steel",73,Articles of iron or steel,4,Metals
7307,Tube or pipe fittings of iron or steel,73,Articles of iron or steel,4,Metals
7308,"Structures and their parts, of iron or steel",73,Articles of iron or steel,4,Metals
7309,"Tanks etc. > 300 liters, iron or steel",73,Articles of iron or steel,4,Metals
7310,"Tanks etc. < 300 liters, iron or steel",73,Articles of iron or steel,4,Metals
7311,Containers for compressed or liquified gas,73,Articles of iron or steel,4,Metals
7312,"Wire of iron or steel, not insulated",73,Articles of iron or steel,4,Metals
7313,Barbed wire of iron or steel,73,Articles of iron or steel,4,Metals
7314,Cloth of iron or steel wire,73,Articles of iron or steel,4,Metals
7315,Chain of iron or steel,73,Articles of iron or steel,4,Metals
7316,Anchors of iron or steel,73,Articles of iron or steel,4,Metals
7317,Nails and similar articles of iron or steel,73,Articles of iron or steel,4,Metals
7318,Screws and similar articles of iron or steel,73,Articles of iron or steel,4,Metals
7319,Articles for sewing of iron or steel,73,Articles of iron or steel,4,Metals
7320,Springs of iron or steel,73,Articles of iron or steel,4,Metals
7321,Stoves and similar non-electric appliances of iron or steel,73,Articles of iron or steel,4,Metals
7322,Radiators for central heating of iron or steel,73,Articles of iron or steel,4,Metals
7323,Household articles of iron or steel,73,Articles of iron or steel,4,Metals
7324,Sanitary ware and parts of iron or steel,73,Articles of iron or steel,4,Metals
7325,Other cast articles of iron or steel,73,Articles of iron or steel,4,Metals
7326,Other articles of iron or steel,73,Articles of iron or steel,4,Metals
7401,Copper mattes,74,Copper,4,Metals
7402,Unrefined copper,74,Copper,4,Metals
7403,Refined copper and copper alloys,74,Copper,4,Metals
7404,Copper waste and scrap,74,Copper,4,Metals
7405,Master alloys of copper,74,Copper,4,Metals
7406,Copper powders and flakes,74,Copper,4,Metals
7407,"Copper bars, rods and profiles",74,Copper,4,Metals
7408,Copper wire,74,Copper,4,Metals
7409,"Copper plates, sheets and strip > 0.15 mm",74,Copper,4,Metals
7410,Copper foil < 0.15 mm thick,74,Copper,4,Metals
7411,Copper tubes and pipes,74,Copper,4,Metals
7412,Copper tube or pipe fittings,74,Copper,4,Metals
7413,"Copper wire, uninsulated",74,Copper,4,Metals
7414,Endless bands of copper wire for machinery,74,Copper,4,Metals
7415,Screws and similar articles of copper,74,Copper,4,Metals
7416,Copper springs,74,Copper,4,Metals
7417,Copper cooking products,74,Copper,4,Metals
7418,Household articles of copper,74,Copper,4,Metals
7419,Other articles of copper,74,Copper,4,Metals
7501,Nickel mattes,75,Nickel,4,Metals
7502,Nickel unwrought,75,Nickel,4,Metals
7503,Nickel waste and scrap,75,Nickel,4,Metals
7504,Nickel powders,75,Nickel,4,Metals
7505,"Nickel bars, wire etc.",75,Nickel,4,Metals
7506,Nickel plates,75,Nickel,4,Metals
7507,Nickel tubes and pipes,75,Nickel,4,Metals
7508,Other articles of nickel,75,Nickel,4,Metals
7601,Unwrought aluminum,76,Aluminium,4,Metals
7602,"Waste or scrap, aluminium",76,Aluminium,4,Metals
7603,Aluminum powders,76,Aluminium,4,Metals
7604,Aluminum bars,76,Aluminium,4,Metals
7605,Aluminum wire,76,Aluminium,4,Metals
7606,Aluminum plates > 0.2 mm,76,Aluminium,4,Metals
7607,Aluminum foil < 0.2 mm,76,Aluminium,4,Metals
7608,Aluminum tubes and pipes,76,Aluminium,4,Metals
7609,Aluminum tube or pipe fittings,76,Aluminium,4,Metals
7610,"Aluminum structures (bridges, towers etc)",76,Aluminium,4,Metals
7611,"Aluminum containers, >300 liters",76,Aluminium,4,Metals
7612,"Aluminum containers, <300 liters",76,Aluminium,4,Metals
7613,Aluminum containers for compressed or liquefied gas,76,Aluminium,4,Metals
7614,"Aluminum wire, not insulated",76,Aluminium,4,Metals
7615,Household articles of aluminum,76,Aluminium,4,Metals
7616,Other articles of aluminum,76,Aluminium,4,Metals
7801,Lead refined unwrought,78,Lead,4,Metals
7802,Lead waste or scrap,78,Lead,4,Metals
7803,"Lead bars, rods, profiles and wire",78,Lead,4,Metals
7804,Lead foil <2mm,78,Lead,4,Metals
7805,"Lead tubes, pipes and fittings",78,Lead,4,Metals
7806,Other articles of lead,78,Lead,4,Metals
7901,Unwrought zinc,79,Zinc,4,Metals
7902,Zinc waste and scrap,79,Zinc,4,Metals
7903,Zinc powders,79,Zinc,4,Metals
7904,Zinx bars and wire,79,Zinc,4,Metals
7905,Zinc plates and foil,79,Zinc,4,Metals
7906,"Zinc tubes, pipes and tube or pipe fittings",79,Zinc,4,Metals
7907,Other articles of zinc,79,Zinc,4,Metals
8001,Unwrought tin,80,Tin,4,Metals
8002,Tin waste and scrap,80,Tin,4,Metals
8003,Tin bars and wire,80,Tin,4,Metals
8004,"Tin plates, sheets and strips, thickness > 0.2 mm",80,Tin,4,Metals
8005,"Tin foil, thickness < 0.2 mm",80,Tin,4,Metals
8006,Tin pipes or tubes and pipe fittings,80,Tin,4,Metals
8007,Other articles of tin,80,Tin,4,Metals
8101,Tungsten (wolfram),81,Other base metals,4,Metals
8102,Molybdenum,81,Other base metals,4,Metals
8103,Tantalum,81,Other base metals,4,Metals
8104,Magnesium,81,Other base metals,4,Metals
8105,Cobalt,81,Other base metals,4,Metals
8106,Bismuth,81,Other base metals,4,Metals
8107,Cadmium,81,Other base metals,4,Metals
8108,Titanium,81,Other base metals,4,Metals
8109,Zirconium,81,Other base metals,4,Metals
8110,Antimony,81,Other base metals,4,Metals
8111,Manganese,81,Other base metals,4,Metals
8112,Other metals,81,Other base metals,4,Metals
8113,Cermets,81,Other base metals,4,Metals
8201,Handtools for gardening,82,Metal tools and tableware,4,Metals
8202,Handsaws,82,Metal tools and tableware,4,Metals
8203,"Pliers, pincers and other metal handtools",82,Metal tools and tableware,4,Metals
8204,Wrenches,82,Metal tools and tableware,4,Metals
8205,Hand tools n.e.c.,82,Metal tools and tableware,4,Metals
8206,Retail tool sets,82,Metal tools and tableware,4,Metals
8207,Interchangeable tools for hand tools,82,Metal tools and tableware,4,Metals
8208,Knives and blades for machines,82,Metal tools and tableware,4,Metals
8209,"Articles for utensils, of cermet",82,Metal tools and tableware,4,Metals
8210,"Hand-operated appliances, food preparation, <10kg",82,Metal tools and tableware,4,Metals
8211,Knife sets,82,Metal tools and tableware,4,Metals
8212,Razors,82,Metal tools and tableware,4,Metals
8213,Scissors,82,Metal tools and tableware,4,Metals
8214,Other cutlery,82,Metal tools and tableware,4,Metals
8215,Cutlery,82,Metal tools and tableware,4,Metals
8301,Padlocks and locks,83,Miscellaneous articles of base metal,4,Metals
8302,"Base metal mountings, fittings and similar articles",83,Miscellaneous articles of base metal,4,Metals
8303,Safes,83,Miscellaneous articles of base metal,4,Metals
8304,"Paper trays and similar office equipment, of base metal",83,Miscellaneous articles of base metal,4,Metals
8305,"Paper clips and similar office articles, of metal",83,Miscellaneous articles of base metal,4,Metals
8306,"Ornaments, statuettes, etc. of metal",83,Miscellaneous articles of base metal,4,Metals
8307,Flexible tubing of base metal,83,Miscellaneous articles of base metal,4,Metals
8308,"Clasps, buckles etc. of metal",83,Miscellaneous articles of base metal,4,Metals
8309,"Stoppers, caps and lids of metal",83,Miscellaneous articles of base metal,4,Metals
8310,Sign plates and similar plates of base metal,83,Miscellaneous articles of base metal,4,Metals
8311,Wire etc. used for welding,83,Miscellaneous articles of base metal,4,Metals
8401,Nuclear reactors and related equipment,84,Industrial Machinery,7,Machinery
8402,Steam boilers,84,Industrial Machinery,7,Machinery
8403,Central heating boilers,84,Industrial Machinery,7,Machinery
8404,Auxiliary parts for use with boilers,84,Industrial Machinery,7,Machinery
8405,Water gas generators,84,Industrial Machinery,7,Machinery
8406,Steam turbines,84,Industrial Machinery,7,Machinery
8407,Spark-ignition reciprocating internal combustion piston engines,84,Industrial Machinery,7,Machinery
8408,Compression-ignition internal combustion piston engines,84,Industrial Machinery,7,Machinery
8409,Parts suitable for use with spark-ignition engines,84,Industrial Machinery,7,Machinery
8410,"Hydraulic turbines, water wheels and regulators",84,Industrial Machinery,7,Machinery
8411,Gas turbines,84,Industrial Machinery,7,Machinery
8412,Other engines and motors,84,Industrial Machinery,7,Machinery
8413,Pumps for liquids,84,Industrial Machinery,7,Machinery
8414,"Pumps, compressors, fans, etc.",84,Industrial Machinery,7,Machinery
8415,Air conditioners,84,Industrial Machinery,7,Machinery
8416,Furnace burners,84,Industrial Machinery,7,Machinery
8417,Industrial furnaces,84,Industrial Machinery,7,Machinery
8418,"Refrigerators, freezers",84,Industrial Machinery,7,Machinery
8419,Equipment for temperature change of materials,84,Industrial Machinery,7,Machinery
8420,"Calendering or other rolling machines, other than for metals or glass",84,Industrial Machinery,7,Machinery
8421,Centrifuges,84,Industrial Machinery,7,Machinery
8422,Dish washing machines,84,Industrial Machinery,7,Machinery
8423,Weighing machinery,84,Industrial Machinery,7,Machinery
8424,Sprays and powder dispersers,84,Industrial Machinery,7,Machinery
8425,Pulleys and winches,84,Industrial Machinery,7,Machinery
8426,Ships' derricks; cranes,84,Industrial Machinery,7,Machinery
8427,Fork-lift trucks,84,Industrial Machinery,7,Machinery
8428,Other lifting machinery,84,Industrial Machinery,7,Machinery
8429,"Self-propelled bulldozers, excavators and road rollers",84,Industrial Machinery,7,Machinery
8430,"Other moving, excavating or boring machinery",84,Industrial Machinery,7,Machinery
8431,Parts for use with hoists and excavation machinery,84,Industrial Machinery,7,Machinery
8432,Machinery for soil preparation or cultivation,84,Industrial Machinery,7,Machinery
8433,Harvesting or agricultural machinery,84,Industrial Machinery,7,Machinery
8434,Dairy machinery,84,Industrial Machinery,7,Machinery
8435,Machines for wine and juice production,84,Industrial Machinery,7,Machinery
8436,Other agricultural machinery,84,Industrial Machinery,7,Machinery
8437,Machinery for processing grain,84,Industrial Machinery,7,Machinery
8438,Machinery for the industrial preparation of food or drink,84,Industrial Machinery,7,Machinery
8439,Machinery for making paper,84,Industrial Machinery,7,Machinery
8440,Bookbinding machinery,84,Industrial Machinery,7,Machinery
8441,Other machinery for making paper,84,Industrial Machinery,7,Machinery
8442,Machinery for making printing components,84,Industrial Machinery,7,Machinery
8443,Printers and copiers,84,Industrial Machinery,7,Machinery
8444,"Machines to extrude, cut manmade textile fibres",84,Industrial Machinery,7,Machinery
8445,Machines for preparing textile fibers,84,Industrial Machinery,7,Machinery
8446,Looms,84,Industrial Machinery,7,Machinery
8447,Knitting machines,84,Industrial Machinery,7,Machinery
8448,Auxiliary machinery for use with knitting and textile machines,84,Industrial Machinery,7,Machinery
8449,Machinery to manufacture felt,84,Industrial Machinery,7,Machinery
8450,Household- or laundry-type washing machines,84,Industrial Machinery,7,Machinery
8451,Machinery for processing fabrics,84,Industrial Machinery,7,Machinery
8452,Sewing machines,84,Industrial Machinery,7,Machinery
8453,Machinery for preparing leather,84,Industrial Machinery,7,Machinery
8454,Machines used in metallurgy,84,Industrial Machinery,7,Machinery
8455,Metal-rolling mills,84,Industrial Machinery,7,Machinery
8456,Machines for working materials by laser and similar means,84,Industrial Machinery,7,Machinery
8457,Machining centers for working metal,84,Industrial Machinery,7,Machinery
8458,Lathes for removing metal,84,Industrial Machinery,7,Machinery
8459,Machine tools for drilling by removing metal,84,Industrial Machinery,7,Machinery
8460,Machines with grinding stones for finishing metal,84,Industrial Machinery,7,Machinery
8461,Other machine tools for planing and cutting metals,84,Industrial Machinery,7,Machinery
8462,Machine tools for molding and forging metals,84,Industrial Machinery,7,Machinery
8463,"Other machine tools for working metal, without removal",84,Industrial Machinery,7,Machinery
8464,Machine tools for working stone,84,Industrial Machinery,7,Machinery
8465,Machine tools for working wood,84,Industrial Machinery,7,Machinery
8466,Parts and accessories for metal working machines,84,Industrial Machinery,7,Machinery
8467,"Tools for hand working, pneumatic, hydraulic motors",84,Industrial Machinery,7,Machinery
8468,Machinery for soldering,84,Industrial Machinery,7,Machinery
8469,Word processing machines,84,Industrial Machinery,7,Machinery
8470,"Cash registers, calculators, etc.",84,Industrial Machinery,7,Machinery
8471,Computers,84,Industrial Machinery,7,Machinery
8472,Other office machines,84,Industrial Machinery,7,Machinery
8473,Parts and accessories for office machines,84,Industrial Machinery,7,Machinery
8474,Machinery for working minerals,84,Industrial Machinery,7,Machinery
8475,Machines for assembling electric lamps,84,Industrial Machinery,7,Machinery
8476,Automatic goods-vending machines,84,Industrial Machinery,7,Machinery
8477,Machinery for working rubber or plastics,84,Industrial Machinery,7,Machinery
8478,Machinery for preparing tobacco,84,Industrial Machinery,7,Machinery
8479,Machines n.e.c.,84,Industrial Machinery,7,Machinery
8480,Molding boxes for metal foundry,84,Industrial Machinery,7,Machinery
8481,Appliances for thermostatically controlled valves,84,Industrial Machinery,7,Machinery
8482,Ball or roller bearings,84,Industrial Machinery,7,Machinery
8483,Transmission shafts,84,Industrial Machinery,7,Machinery
8484,Gaskets and similar joints of metal sheeting,84,Industrial Machinery,7,Machinery
8485,"Machinery parts, not containing electrical features, n.e.c.",84,Industrial Machinery,7,Machinery
8501,Electric motors and generators,85,Electrical machinery and equipment,8,Electronics
8502,Electric generating sets and rotary converters,85,Electrical machinery and equipment,8,Electronics
8503,Parts for use with electric generators,85,Electrical machinery and equipment,8,Electronics
8504,Electrical transformers,85,Electrical machinery and equipment,8,Electronics
8505,Electromagnets,85,Electrical machinery and equipment,8,Electronics
8506,Primary cells and primary batteries,85,Electrical machinery and equipment,8,Electronics
8507,Batteries,85,Electrical machinery and equipment,8,Electronics
8508,Vacuum cleaners,85,Electrical machinery and equipment,8,Electronics
8509,Electromechanical domestic appliances,85,Electrical machinery and equipment,8,Electronics
8510,Electric shavers and hair clippers,85,Electrical machinery and equipment,8,Electronics
8511,Electrical ignition equipment,85,Electrical machinery and equipment,8,Electronics
8512,Electrical lighting equipment used for motor vehicles,85,Electrical machinery and equipment,8,Electronics
8513,Portable electric lamps,85,Electrical machinery and equipment,8,Electronics
8514,Industrial electric furnaces,85,Electrical machinery and equipment,8,Electronics
8515,Electric soldering machines,85,Electrical machinery and equipment,8,Electronics
8516,Electric heaters,85,Electrical machinery and equipment,8,Electronics
8517,Telephones,85,Electrical machinery and equipment,8,Electronics
8518,Microphones,85,Electrical machinery and equipment,8,Electronics
8519,Sound reproducing apparatus,85,Electrical machinery and equipment,8,Electronics
8520,Magnetic tape recorders,85,Electrical machinery and equipment,8,Electronics
8521,Video recording apparatus,85,Electrical machinery and equipment,8,Electronics
8522,Parts and accessories for video or sound equipment,85,Electrical machinery and equipment,8,Electronics
8523,Sound storage media,85,Electrical machinery and equipment,8,Electronics
8524,"Tapes, cassettes, records and compact disks",85,Electrical machinery and equipment,8,Electronics
8525,"Transmission apparatus for radio, telephone and TV",85,Electrical machinery and equipment,8,Electronics
8526,Radar,85,Electrical machinery and equipment,8,Electronics
8527,Reception apparatus for radio broadcasting,85,Electrical machinery and equipment,8,Electronics
8528,Monitors and projectors,85,Electrical machinery and equipment,8,Electronics
8529,"Parts of radios, telephones, and T.V.s",85,Electrical machinery and equipment,8,Electronics
8530,Electric signal and traffic controls,85,Electrical machinery and equipment,8,Electronics
8531,Electric sound or visual signaling apparatus,85,Electrical machinery and equipment,8,Electronics
8532,Electrical capacitors,85,Electrical machinery and equipment,8,Electronics
8533,Electrical resistors,85,Electrical machinery and equipment,8,Electronics
8534,Electronic printed circuits,85,Electrical machinery and equipment,8,Electronics
8535,Electrical apparatus for > 1k volts,85,Electrical machinery and equipment,8,Electronics
8536,Electrical apparatus for < 1k volts,85,Electrical machinery and equipment,8,Electronics
8537,Electrical boards,85,Electrical machinery and equipment,8,Electronics
8538,Parts for electrical apparatus,85,Electrical machinery and equipment,8,Electronics
8539,Electrical filament,85,Electrical machinery and equipment,8,Electronics
8540,"Thermionic, cold cathode or photocathode tubes",85,Electrical machinery and equipment,8,Electronics
8541,Semiconductor devices,85,Electrical machinery and equipment,8,Electronics
8542,Electronic integrated circuits,85,Electrical machinery and equipment,8,Electronics
8543,Electrical machines with individual functions n.e.c.,85,Electrical machinery and equipment,8,Electronics
8544,Insulated electrical wire,85,Electrical machinery and equipment,8,Electronics
8545,Carbon articles for eletrical purposes,85,Electrical machinery and equipment,8,Electronics
8546,Electrical insulators of any material,85,Electrical machinery and equipment,8,Electronics
8547,Insulating fittings for electrical machines,85,Electrical machinery and equipment,8,Electronics
8548,Waste and scrap of batteries,85,Electrical machinery and equipment,8,Electronics
8601,Electric trains,86,Trains,6,Vehicles
8602,Other rail locomotives,86,Trains,6,Vehicles
8603,Self-propelled railway coaches,86,Trains,6,Vehicles
8604,Railway service vehicles,86,Trains,6,Vehicles
8605,"Railway coaches, not self-propelled",86,Trains,6,Vehicles
8606,"Railway cars, not self-propelled",86,Trains,6,Vehicles
8607,Parts of railway locomotives,86,Trains,6,Vehicles
8608,Railway track fixtures,86,Trains,6,Vehicles
8609,Containers for multimodal transportation,86,Trains,6,Vehicles
8701,Tractors,87,Vehicles,6,Vehicles
8702,Buses,87,Vehicles,6,Vehicles
8703,Cars,87,Vehicles,6,Vehicles
8704,Motor vehicles for transporting goods,87,Vehicles,6,Vehicles
8705,Special purpose motor vehicles,87,Vehicles,6,Vehicles
8706,Vehicle chassis fitted with engines,87,Vehicles,6,Vehicles
8707,Vehicle Bodies,87,Vehicles,6,Vehicles
8708,Parts of motor vehicles,87,Vehicles,6,Vehicles
8709,Work trucks,87,Vehicles,6,Vehicles
8710,Tanks and other armored fighting vehicles,87,Vehicles,6,Vehicles
8711,Motorcycles,87,Vehicles,6,Vehicles
8712,Bicycles,87,Vehicles,6,Vehicles
8713,Wheelchairs,87,Vehicles,6,Vehicles
8714,Parts of motorcycles or wheelchairs,87,Vehicles,6,Vehicles
8715,Baby carriages,87,Vehicles,6,Vehicles
8716,Trailers and semi-trailers,87,Vehicles,6,Vehicles
8801,"Gliders, hang gliders",88,Aircraft,6,Vehicles
8802,Other aircraft and spacecraft,88,Aircraft,6,Vehicles
8803,Parts of other aircraft,88,Aircraft,6,Vehicles
8804,Parachutes,88,Aircraft,6,Vehicles
8805,Aircraft launching gear,88,Aircraft,6,Vehicles
8901,Cargo ships and similar vessels,89,Ships,6,Vehicles
8902,Fishing vessels,89,Ships,6,Vehicles
8903,Pleasure or sport boats,89,Ships,6,Vehicles
8904,Tugs and pusher craft,89,Ships,6,Vehicles
8905,"Special function vessels, n.e.c.",89,Ships,6,Vehicles
8906,Other vessels,89,Ships,6,Vehicles
8907,Other floating structures,89,Ships,6,Vehicles
8908,Floating structures for scrapping,89,Ships,6,Vehicles
9001,Optical fibers,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9002,Lenses and other optical elements,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9003,"Frames for spectacles, goggles",90,"Apparatuses (optical, medical, etc.)",7,Machinery
9004,Glasses,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9005,Binoculars and telescopes,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9006,Photographic cameras,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9007,Cinematographic cameras and projectors,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9008,Still image projectors,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9009,Electrostatic photo-copyers,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9010,"Apparatus and equipment for photographic laboratories, n.e.c.",90,"Apparatuses (optical, medical, etc.)",7,Machinery
9011,Optical microscopes,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9012,"Microscopes, other than optical",90,"Apparatuses (optical, medical, etc.)",7,Machinery
9013,Liquid crystal devices,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9014,Navigational instruments,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9015,Surveying instruments,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9016,Balances of a sensitivity < 50 milligram,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9017,Drafting tables and machines,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9018,Medical instruments,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9019,Therapy applicances,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9020,Other breathing appliances and gas masks,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9021,Orthopedic appliances,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9022,X-ray machines,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9023,Instruments designed for demonstrational purposes,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9024,Machines for testing the mechanical properties of materials,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9025,"Thermometers, hydrometers etc.",90,"Apparatuses (optical, medical, etc.)",7,Machinery
9026,Instruments for measuring properties of liquids or gases,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9027,Instruments for physical or chemical analysis,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9028,"Gas, liquid or electricity meters",90,"Apparatuses (optical, medical, etc.)",7,Machinery
9029,Meters,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9030,Instruments for measuring electricity,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9031,Measuring instruments,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9032,Automatic regulating instruments,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9033,Other parts for machines and appliances,90,"Apparatuses (optical, medical, etc.)",7,Machinery
9101,Watches with precious metal,91,Clocks,7,Machinery
9102,Watches,91,Clocks,7,Machinery
9103,Clocks with watch movements,91,Clocks,7,Machinery
9104,Instrument panel clocks for vehicles,91,Clocks,7,Machinery
9105,Other clocks,91,Clocks,7,Machinery
9106,Apparatus for measuring intervals of time,91,Clocks,7,Machinery
9107,Time switches,91,Clocks,7,Machinery
9108,"Watch movements, complete",91,Clocks,7,Machinery
9109,"Clock movements, complete",91,Clocks,7,Machinery
9110,"Clock movements, complete, unassembled",91,Clocks,7,Machinery
9111,Watch cases and parts,91,Clocks,7,Machinery
9112,Clock cases,91,Clocks,7,Machinery
9113,Watch straps,91,Clocks,7,Machinery
9114,Other clock or watch parts,91,Clocks,7,Machinery
9201,Pianos,92,Musical instruments,7,Machinery
9202,"Musical instruments, string",92,Musical instruments,7,Machinery
9203,"Harmoniums, pipe organs, etc",92,Musical instruments,7,Machinery
9204,Accordions and similar instruments,92,Musical instruments,7,Machinery
9205,"Musical instruments, wind",92,Musical instruments,7,Machinery
9206,"Musical instruments, percussion",92,Musical instruments,7,Machinery
9207,"Musical instruments, electric",92,Musical instruments,7,Machinery
9208,"Other musical instruments, n.e.c.",92,Musical instruments,7,Machinery
9209,Parts of musical instruments,92,Musical instruments,7,Machinery
9301,"Military weapons, other than pistols and swords",93,Arms and ammunition,7,Machinery
9302,Revolvers and pistols,93,Arms and ammunition,7,Machinery
9303,Other firearms,93,Arms and ammunition,7,Machinery
9304,"Other arms (air guns, truncheons, etc.)",93,Arms and ammunition,7,Machinery
9305,Parts of military weapons,93,Arms and ammunition,7,Machinery
9306,Munitions of war,93,Arms and ammunition,7,Machinery
9307,Swords,93,Arms and ammunition,7,Machinery
9401,Seats,94,Furniture,0,Textiles
9402,"Medical, dental or veterinary furniture",94,Furniture,0,Textiles
9403,Other furniture and parts,94,Furniture,0,Textiles
9404,Mattresses and bedding,94,Furniture,0,Textiles
9405,Lamps,94,Furniture,0,Textiles
9406,Prefabricated buildings,94,Furniture,0,Textiles
9501,"Rideable wheeled toys, dolls carriages",95,Toys,7,Machinery
9502,Dolls,95,Toys,7,Machinery
9503,Toys,95,Toys,7,Machinery
9504,Games,95,Toys,7,Machinery
9505,Christmas and other festivity articles,95,Toys,7,Machinery
9506,Sports equipment,95,Toys,7,Machinery
9507,Fishing and hunting equipment,95,Toys,7,Machinery
9508,Fairground amusements,95,Toys,7,Machinery
9601,Worked animal carving material,96,Miscellaneous manufactured articles,7,Machinery
9602,Worked vegetable or mineral carving material,96,Miscellaneous manufactured articles,7,Machinery
9603,Brooms and mops,96,Miscellaneous manufactured articles,7,Machinery
9604,Hand sieves and riddles,96,Miscellaneous manufactured articles,7,Machinery
9605,Travel sets,96,Miscellaneous manufactured articles,7,Machinery
9606,Buttons,96,Miscellaneous manufactured articles,7,Machinery
9607,Slide fasteners,96,Miscellaneous manufactured articles,7,Machinery
9608,Pens,96,Miscellaneous manufactured articles,7,Machinery
9609,"Pencils, crayons, pastels, etc.",96,Miscellaneous manufactured articles,7,Machinery
9610,"Slates and boards, with writing or drawing surfaces",96,Miscellaneous manufactured articles,7,Machinery
9611,Hand-operated stamps,96,Miscellaneous manufactured articles,7,Machinery
9612,Typewriter ribbons and ink pads,96,Miscellaneous manufactured articles,7,Machinery
9613,Cigarette lighters,96,Miscellaneous manufactured articles,7,Machinery
9614,Smoking pipes,96,Miscellaneous manufactured articles,7,Machinery
9615,"Combs, hair-slides etc.",96,Miscellaneous manufactured articles,7,Machinery
9616,Scent sprays,96,Miscellaneous manufactured articles,7,Machinery
9617,Vacuum vessels,96,Miscellaneous manufactured articles,7,Machinery
9618,Mannequins,96,Miscellaneous manufactured articles,7,Machinery
9701,Paintings and drawings,97,Art,0,Textiles
9702,Original engravings,97,Art,0,Textiles
9703,Sculptures,97,Art,0,Textiles
9704,Postage or revenue stamps,97,Art,0,Textiles
9705,Collectors pieces,97,Art,0,Textiles
9706,Antiques >100 years,97,Art,0,Textiles
9999,Commodities not specified according to kind,99,Other,9,Other
XXXX,Trade data discrepancies,99,Other,9,Other
