tag,year,product_hs92_code_4d,import_value,share_on_total_imports,country_iso3_code,product_hs92_code,global_market_share,export_value,export_rca,distance,cog,pci,eci_hs92,product_hs92_name_4d,product_hs92_code_2d,product_hs92_name_2d,product_hs92_code_1d,product_hs92_name_1d,export_share_to_usa
paises_interes,2020,7611,1252881,0.07405465397912524,SLV,7611,0.0,0,0.0,0.851,1.023,0.674,-0.209,"Aluminum containers, >300 liters",76,Aluminium,4,Metals,
paises_interes,2020,7612,78844207,0.10619600202410848,SLV,7612,1e-05,52521,0.02931,0.801,0.397,-0.064,-0.209,"Aluminum containers, <300 liters",76,Aluminium,4,Metals,0.03779440604710497
paises_interes,2020,7613,8235382,0.15068684948522015,SLV,7613,8e-06,4656,0.024635,0.886,0.953,0.757,-0.209,Aluminum containers for compressed or liquefied gas,76,Aluminium,4,Metals,0.7566580756013745
paises_interes,2020,7614,2159981,0.019996776046969582,SLV,7614,0.00031,437871,0.9241,0.829,0.304,-0.527,-0.209,"Aluminum wire, not insulated",76,Aluminium,4,Metals,0.0
paises_interes,2020,7615,955808660,0.7459459420901783,SLV,7615,0.000987,5399055,2.955542,0.808,0.0,-0.835,-0.209,Household articles of aluminum,76,Aluminium,4,Metals,0.27427985082574635
paises_interes,2020,7616,967452929,0.4133822204858498,SLV,7616,0.000113,1819516,0.347491,0.831,0.844,0.654,-0.209,Other articles of aluminum,76,Aluminium,4,Metals,0.08892529661734219
paises_interes,2020,7801,138057,0.00020303460114799192,SLV,7801,0.0,0,0.0,0.773,-0.092,-1.283,-0.209,Lead refined unwrought,78,Lead,4,Metals,
paises_interes,2020,7804,116200,0.02286701160038382,SLV,7804,0.0,0,0.0,0.876,0.645,0.216,-0.209,Lead foil <2mm,78,Lead,4,Metals,
paises_interes,2020,7806,1079117,0.07434353986792948,SLV,7806,0.0,0,0.0,0.834,0.505,-0.1,-0.209,Other articles of lead,78,Lead,4,Metals,
paises_interes,2020,7901,357726,0.0001997478159673384,SLV,7901,0.0,0,0.0,0.865,0.194,-0.424,-0.209,Unwrought zinc,79,Zinc,4,Metals,
paises_interes,2020,7904,1856404,0.1932649536665866,SLV,7904,0.0,0,0.0,0.884,0.828,0.518,-0.209,Zinx bars and wire,79,Zinc,4,Metals,
paises_interes,2020,7905,1145194,0.09544542417553915,SLV,7905,0.0,0,0.0,0.884,1.136,0.639,-0.209,Zinc plates and foil,79,Zinc,4,Metals,
paises_interes,2020,7907,42749533,0.2556365148465383,SLV,7907,5.8e-05,72819,0.186491,0.843,0.81,0.537,-0.209,Other articles of zinc,79,Zinc,4,Metals,0.0
paises_interes,2020,8001,143050072,0.3035507728209929,SLV,8001,0.0,0,0.0,0.863,0.293,-0.487,-0.209,Unwrought tin,80,Tin,4,Metals,
paises_interes,2020,8003,32997,0.0012132377151362556,SLV,8003,0.0,0,0.0,0.89,1.162,1.355,-0.209,Tin bars and wire,80,Tin,4,Metals,
paises_interes,2020,8007,1131198,0.049048818923858685,SLV,8007,9.9e-05,33184,0.330791,0.858,0.661,0.193,-0.209,Other articles of tin,80,Tin,4,Metals,0.0
paises_interes,2020,8101,42822546,0.058622336235080987,SLV,8101,0.0,0,0.0,0.894,1.418,0.907,-0.209,Tungsten (wolfram),81,Other base metals,4,Metals,
paises_interes,2020,8102,22896001,0.04687887531686313,SLV,8102,0.0,0,0.0,0.879,0.921,0.875,-0.209,Molybdenum,81,Other base metals,4,Metals,0.0
paises_interes,2020,8103,83228831,0.35720260040965357,SLV,8103,0.000143,113822,0.432316,0.898,1.301,1.02,-0.209,Tantalum,81,Other base metals,4,Metals,1.0
paises_interes,2020,8104,50070959,0.038232870702950936,SLV,8104,0.0,0,0.0,0.868,0.831,0.774,-0.209,Magnesium,81,Other base metals,4,Metals,
paises_interes,2020,8105,2702682,0.008310046732309636,SLV,8105,0.0,0,0.0,0.883,0.181,-1.002,-0.209,Cobalt,81,Other base metals,4,Metals,
paises_interes,2020,8107,559031,0.3292791248611391,SLV,8107,0.0,0,0.0,0.88,0.003,0.073,-0.209,Cadmium,81,Other base metals,4,Metals,
paises_interes,2020,8108,58063491,0.0883871793047241,SLV,8108,0.0,0,0.0,0.918,0.941,0.773,-0.209,Titanium,81,Other base metals,4,Metals,
paises_interes,2020,8111,32926264,0.09898068686622852,SLV,8111,0.0,0,0.0,0.886,0.002,-0.07,-0.209,Manganese,81,Other base metals,4,Metals,0.9665527415067333
paises_interes,2020,8112,21230978,0.06283001197612709,SLV,8112,0.0,0,0.0,0.906,0.488,0.255,-0.209,Other metals,81,Other base metals,4,Metals,
paises_interes,2020,8201,177348844,0.46865783586052234,SLV,8201,0.007631,14344474,24.364994,0.844,0.0,0.262,-0.209,Handtools for gardening,82,Metal tools and tableware,4,Metals,0.19457722883390496
paises_interes,2020,8202,186303866,0.24585597729757855,SLV,8202,2.4e-05,103483,0.073349,0.892,1.371,1.614,-0.209,Handsaws,82,Metal tools and tableware,4,Metals,0.009779384053419403
paises_interes,2020,8203,272181908,0.6253957246540296,SLV,8203,0.000351,740056,1.110053,0.839,0.0,0.573,-0.209,"Pliers, pincers and other metal handtools",82,Metal tools and tableware,4,Metals,0.012917941344979299
paises_interes,2020,8204,302354150,0.46999996356326135,SLV,8204,7.6e-05,211929,0.292722,0.896,1.132,1.332,-0.209,Wrenches,82,Metal tools and tableware,4,Metals,0.3931458177030987
paises_interes,2020,8205,762658757,0.5072699293642466,SLV,8205,8.2e-05,598628,0.281905,0.884,1.202,0.748,-0.209,Hand tools n.e.c.,82,Metal tools and tableware,4,Metals,0.00898554695069392
paises_interes,2020,8206,195314403,0.6004617699319523,SLV,8206,4e-06,5325,0.013987,0.881,0.825,0.758,-0.209,Retail tool sets,82,Metal tools and tableware,4,Metals,0.0
paises_interes,2020,8207,814281919,0.2827629069813366,SLV,8207,1.1e-05,217054,0.034029,0.885,1.598,1.676,-0.209,Interchangeable tools for hand tools,82,Metal tools and tableware,4,Metals,0.0
paises_interes,2020,8208,66754599,0.17107380867294758,SLV,8208,4.3e-05,119391,0.13186,0.895,1.474,1.496,-0.209,Knives and blades for machines,82,Metal tools and tableware,4,Metals,0.01870325233895352
paises_interes,2020,8209,86817462,0.13714733150732272,SLV,8209,0.0,1471,0.000966,0.918,1.521,2.453,-0.209,"Articles for utensils, of cermet",82,Metal tools and tableware,4,Metals,0.0
paises_interes,2020,8210,48441897,0.6140473653836267,SLV,8210,2.7e-05,13748,0.080609,0.867,0.806,0.645,-0.209,"Hand-operated appliances, food preparation, <10kg",82,Metal tools and tableware,4,Metals,0.0
paises_interes,2020,8211,482418976,0.6619318048037476,SLV,8211,0.000192,504113,0.582584,0.897,1.101,1.042,-0.209,Knife sets,82,Metal tools and tableware,4,Metals,0.15978957098904412
paises_interes,2020,8212,94163202,0.1662815934769257,SLV,8212,2.6e-05,100858,0.078921,0.827,0.39,-0.357,-0.209,Razors,82,Metal tools and tableware,4,Metals,0.0
paises_interes,2020,8213,116180178,0.7555291096927674,SLV,8213,5e-05,42363,0.160045,0.874,0.002,0.419,-0.209,Scissors,82,Metal tools and tableware,4,Metals,0.0
paises_interes,2020,8214,150185616,0.7290208149648931,SLV,8214,0.000149,152855,0.451788,0.858,0.295,-0.371,-0.209,Other cutlery,82,Metal tools and tableware,4,Metals,0.3800006542147787
paises_interes,2020,8215,452026386,0.9160029724263575,SLV,8215,3.4e-05,84593,0.101754,0.856,0.282,0.272,-0.209,Cutlery,82,Metal tools and tableware,4,Metals,0.04319506342132328
paises_interes,2020,8301,716210224,0.27322244636693144,SLV,8301,1.1e-05,133615,0.035905,0.852,1.032,0.795,-0.209,Padlocks and locks,83,Miscellaneous articles of base metal,4,Metals,0.0
paises_interes,2020,8302,2208581484,0.4361382999073981,SLV,8302,5.6e-05,1775286,0.173285,0.855,0.971,0.727,-0.209,"Base metal mountings, fittings and similar articles",83,Miscellaneous articles of base metal,4,Metals,0.48173984360829747
paises_interes,2020,8303,263296463,0.6514918823874633,SLV,8303,5e-06,6007,0.015715,0.855,0.918,0.819,-0.209,Safes,83,Miscellaneous articles of base metal,4,Metals,0.0
paises_interes,2020,8304,66421374,0.9397911658005496,SLV,8304,9.4e-05,23409,0.286285,0.856,0.56,-0.224,-0.209,"Paper trays and similar office equipment, of base metal",83,Miscellaneous articles of base metal,4,Metals,0.0
paises_interes,2020,8305,81842424,0.5654430121003293,SLV,8305,2.3e-05,18106,0.069868,0.873,0.971,0.965,-0.209,"Paper clips and similar office articles, of metal",83,Miscellaneous articles of base metal,4,Metals,0.0
paises_interes,2020,8306,532859653,0.836226595383589,SLV,8306,0.000764,1507684,2.312354,0.817,0.0,-0.322,-0.209,"Ornaments, statuettes, etc. of metal",83,Miscellaneous articles of base metal,4,Metals,0.7954803526468411
paises_interes,2020,8307,65294831,0.30024118771095454,SLV,8307,3e-06,6758,0.010237,0.867,1.033,0.679,-0.209,Flexible tubing of base metal,83,Miscellaneous articles of base metal,4,Metals,0.0
paises_interes,2020,8308,52783727,0.30919048335777305,SLV,8308,0.000194,571598,0.648145,0.842,0.864,0.768,-0.209,"Clasps, buckles etc. of metal",83,Miscellaneous articles of base metal,4,Metals,0.009200522045213594
paises_interes,2020,8309,131424150,0.16299841361488834,SLV,8309,1.3e-05,91630,0.039513,0.796,0.401,0.032,-0.209,"Stoppers, caps and lids of metal",83,Miscellaneous articles of base metal,4,Metals,0.10922187056640838
paises_interes,2020,8310,42982971,0.41641277786571657,SLV,8310,5.9e-05,40259,0.185257,0.846,0.775,0.288,-0.209,Sign plates and similar plates of base metal,83,Miscellaneous articles of base metal,4,Metals,0.0
paises_interes,2020,8311,28040235,0.20321430592373144,SLV,8311,7.9e-05,205547,0.238945,0.837,0.876,0.491,-0.209,Wire etc. used for welding,83,Miscellaneous articles of base metal,4,Metals,0.007711131760619226
paises_interes,2020,8401,0,0.0,SLV,8401,0.0,0,0.0,0.902,1.175,1.445,-0.209,Nuclear reactors and related equipment,84,Industrial Machinery,7,Machinery,
paises_interes,2020,8402,76253105,0.3286035794371072,SLV,8402,6e-06,22637,0.016841,0.852,0.661,-0.009,-0.209,Steam boilers,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8403,24158722,0.07049728644333342,SLV,8403,0.0,930,0.000423,0.849,1.008,0.623,-0.209,Central heating boilers,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8404,10770610,0.1151466348901335,SLV,8404,2e-06,2646,0.005589,0.873,0.997,0.707,-0.209,Auxiliary parts for use with boilers,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8405,505216,0.00883489892798752,SLV,8405,0.0,0,0.0,0.865,0.863,0.58,-0.209,Water gas generators,84,Industrial Machinery,7,Machinery,
paises_interes,2020,8406,20989742,0.08110599989337464,SLV,8406,4e-06,14866,0.011917,0.882,1.105,0.956,-0.209,Steam turbines,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8407,537758315,0.05920116933896057,SLV,8407,0.0,15332,0.001131,0.892,1.409,1.038,-0.209,Spark-ignition reciprocating internal combustion piston engines,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8408,53486216,0.011934562467840951,SLV,8408,2e-06,83053,0.006824,0.889,1.374,1.406,-0.209,Compression-ignition internal combustion piston engines,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8409,1174124430,0.12065064300101512,SLV,8409,1.5e-05,762797,0.043882,0.86,1.0,0.746,-0.209,Parts suitable for use with spark-ignition engines,84,Industrial Machinery,7,Machinery,0.10648704701250791
paises_interes,2020,8410,3916126,0.0846884527549872,SLV,8410,0.0,0,0.0,0.846,0.782,-0.067,-0.209,"Hydraulic turbines, water wheels and regulators",84,Industrial Machinery,7,Machinery,
paises_interes,2020,8411,615471339,0.024096585668734388,SLV,8411,1.4e-05,1501770,0.044169,0.882,1.109,0.864,-0.209,Gas turbines,84,Industrial Machinery,7,Machinery,0.19768206849251216
paises_interes,2020,8412,802254132,0.2234419219282839,SLV,8412,0.000138,2706831,0.412675,0.866,1.244,1.071,-0.209,Other engines and motors,84,Industrial Machinery,7,Machinery,0.009674412624947771
paises_interes,2020,8413,1640075559,0.1957063651315553,SLV,8413,1.9e-05,1078448,0.056506,0.889,1.513,1.423,-0.209,Pumps for liquids,84,Industrial Machinery,7,Machinery,0.04423579069180897
paises_interes,2020,8414,3975460387,0.3496260290570676,SLV,8414,8e-06,542725,0.024276,0.889,1.492,1.512,-0.209,"Pumps, compressors, fans, etc.",84,Industrial Machinery,7,Machinery,0.033180708461928235
paises_interes,2020,8415,2369405246,0.2813407510188656,SLV,8415,2e-06,99008,0.006656,0.875,0.841,0.674,-0.209,Air conditioners,84,Industrial Machinery,7,Machinery,0.2953498707175178
paises_interes,2020,8416,24756581,0.130057038623029,SLV,8416,5e-06,10542,0.013615,0.874,1.146,1.213,-0.209,Furnace burners,84,Industrial Machinery,7,Machinery,0.25554923164484916
paises_interes,2020,8417,39542386,0.12675279701524342,SLV,8417,2e-06,8221,0.006377,0.873,1.311,1.176,-0.209,Industrial furnaces,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8418,2547095733,0.26884671173107266,SLV,8418,8e-06,334324,0.022581,0.827,0.8,0.563,-0.209,"Refrigerators, freezers",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8419,1041582929,0.1814174040856939,SLV,8419,1.3e-05,477555,0.037849,0.872,1.336,1.055,-0.209,Equipment for temperature change of materials,84,Industrial Machinery,7,Machinery,0.10582027201055376
paises_interes,2020,8420,7438013,0.05806956825171901,SLV,8420,1.5e-05,16473,0.045592,0.889,1.386,1.659,-0.209,"Calendering or other rolling machines, other than for metals or glass",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8421,2304210373,0.22164759865866943,SLV,8421,1.3e-05,939805,0.039661,0.864,1.201,0.952,-0.209,Centrifuges,84,Industrial Machinery,7,Machinery,0.12483759928921426
paises_interes,2020,8422,445680499,0.10215808125093048,SLV,8422,2.3e-05,666725,0.068015,0.863,1.199,1.277,-0.209,Dish washing machines,84,Industrial Machinery,7,Machinery,0.09545164798080168
paises_interes,2020,8423,403050723,0.515975966001673,SLV,8423,3.5e-05,149807,0.104969,0.895,1.115,0.951,-0.209,Weighing machinery,84,Industrial Machinery,7,Machinery,0.028122851402137418
paises_interes,2020,8424,1529295872,0.47495414868691227,SLV,8424,0.000171,3396183,0.518873,0.874,1.266,0.969,-0.209,Sprays and powder dispersers,84,Industrial Machinery,7,Machinery,0.012059420826262896
paises_interes,2020,8425,743418323,0.5977566414895212,SLV,8425,3.8e-05,236189,0.114519,0.877,0.993,0.513,-0.209,Pulleys and winches,84,Industrial Machinery,7,Machinery,0.1931334651486733
paises_interes,2020,8426,271948879,0.20678037366183416,SLV,8426,0.0,1304,0.00034,0.837,0.776,0.211,-0.209,Ships' derricks; cranes,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8427,363315891,0.17377791371115556,SLV,8427,3e-06,54080,0.010299,0.909,1.58,1.605,-0.209,Fork-lift trucks,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8428,322027212,0.09169737006354152,SLV,8428,8e-06,226458,0.025794,0.857,1.185,0.911,-0.209,Other lifting machinery,84,Industrial Machinery,7,Machinery,0.02452110325093395
paises_interes,2020,8429,362185487,0.06425109823151029,SLV,8429,3.3e-05,1172396,0.098034,0.866,0.731,-0.175,-0.209,"Self-propelled bulldozers, excavators and road rollers",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8430,181473622,0.14839603835411597,SLV,8430,1.8e-05,156047,0.052913,0.841,0.351,-0.616,-0.209,"Other moving, excavating or boring machinery",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8431,1432590647,0.20421652116506617,SLV,8431,6e-06,269917,0.017493,0.839,0.85,0.583,-0.209,Parts for use with hoists and excavation machinery,84,Industrial Machinery,7,Machinery,0.015501061437404831
paises_interes,2020,8432,158869669,0.1704600810756916,SLV,8432,5e-06,42088,0.016105,0.848,0.943,0.694,-0.209,Machinery for soil preparation or cultivation,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8433,1000970088,0.3516719348767028,SLV,8433,1.2e-05,231007,0.034643,0.857,1.09,0.665,-0.209,Harvesting or agricultural machinery,84,Industrial Machinery,7,Machinery,0.11426926456774038
paises_interes,2020,8434,4234039,0.03692513441270478,SLV,8434,5.6e-05,116206,0.167655,0.851,1.028,0.893,-0.209,Dairy machinery,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8435,3795551,0.11964916455080736,SLV,8435,0.0,0,0.0,0.867,1.052,0.719,-0.209,Machines for wine and juice production,84,Industrial Machinery,7,Machinery,
paises_interes,2020,8436,108859569,0.11877991615267862,SLV,8436,4.5e-05,311010,0.135525,0.859,1.01,0.853,-0.209,Other agricultural machinery,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8437,12797091,0.10763414357512126,SLV,8437,0.000125,241929,0.372716,0.852,0.637,0.063,-0.209,Machinery for processing grain,84,Industrial Machinery,7,Machinery,0.014454654051395245
paises_interes,2020,8438,129586411,0.09064308044749535,SLV,8438,0.00019,2308147,0.574662,0.865,1.084,0.728,-0.209,Machinery for the industrial preparation of food or drink,84,Industrial Machinery,7,Machinery,0.05606315368995129
paises_interes,2020,8439,41079183,0.07166196853052088,SLV,8439,2e-06,10125,0.006187,0.891,1.407,1.661,-0.209,Machinery for making paper,84,Industrial Machinery,7,Machinery,0.4074074074074074
paises_interes,2020,8440,6570659,0.05819457422879973,SLV,8440,4e-06,2686,0.012364,0.882,1.134,0.696,-0.209,Bookbinding machinery,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8441,331160569,0.293898514470253,SLV,8441,5e-06,30877,0.014363,0.878,1.208,1.263,-0.209,Other machinery for making paper,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8442,9554524,0.09738544014627604,SLV,8442,9e-05,97653,0.270787,0.851,1.067,0.743,-0.209,Machinery for making printing components,84,Industrial Machinery,7,Machinery,0.1829641690475459
paises_interes,2020,8443,2205794340,0.30727737554926493,SLV,8443,2.9e-05,1217103,0.090365,0.918,1.312,1.584,-0.209,Printers and copiers,84,Industrial Machinery,7,Machinery,0.2192345265766332
paises_interes,2020,8444,2090873,0.06340508216384638,SLV,8444,1.1e-05,9099,0.032772,0.908,1.182,2.334,-0.209,"Machines to extrude, cut manmade textile fibres",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8445,1229917,0.01756420829700653,SLV,8445,3.1e-05,87621,0.094755,0.885,1.156,0.31,-0.209,Machines for preparing textile fibers,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8447,28521410,0.23641584572311058,SLV,8447,5.6e-05,103720,0.177899,0.873,0.773,0.115,-0.209,Knitting machines,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8448,19909158,0.10559010216876392,SLV,8448,5.3e-05,198013,0.161464,0.881,1.299,1.428,-0.209,Auxiliary machinery for use with knitting and textile machines,84,Industrial Machinery,7,Machinery,0.09756430133375081
paises_interes,2020,8449,64250861,0.42647123452236324,SLV,8449,0.0,0,0.0,0.891,0.87,0.866,-0.209,Machinery to manufacture felt,84,Industrial Machinery,7,Machinery,
paises_interes,2020,8450,549172962,0.3936764402079932,SLV,8450,1e-06,18482,0.004165,0.843,0.603,0.34,-0.209,Household- or laundry-type washing machines,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8451,172736503,0.10017660999779247,SLV,8451,9e-05,739058,0.276315,0.878,1.265,1.411,-0.209,Machinery for processing fabrics,84,Industrial Machinery,7,Machinery,0.0036884791180123886
paises_interes,2020,8452,241278699,0.5642236003807183,SLV,8452,0.000649,2849332,2.138468,0.814,0.0,0.546,-0.209,Sewing machines,84,Industrial Machinery,7,Machinery,0.00933306473236534
paises_interes,2020,8453,5776638,0.15887477377765538,SLV,8453,1.4e-05,12294,0.045229,0.847,0.563,0.255,-0.209,Machinery for preparing leather,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8455,50911329,0.08730757540133234,SLV,8455,6e-06,24551,0.016827,0.888,1.271,1.155,-0.209,Metal-rolling mills,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8456,94008292,0.1443921465698243,SLV,8456,1e-06,3060,0.001739,0.897,1.551,2.125,-0.209,Machines for working materials by laser and similar means,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8457,7788995,0.007863634717741198,SLV,8457,9e-05,624195,0.299777,0.905,1.366,2.011,-0.209,Machining centers for working metal,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8458,20972539,0.026813151918034808,SLV,8458,7.3e-05,348258,0.240243,0.896,1.376,1.377,-0.209,Lathes for removing metal,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8459,37727589,0.11317106137760853,SLV,8459,8e-06,21408,0.027641,0.868,1.252,1.303,-0.209,Machine tools for drilling by removing metal,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8460,37321694,0.10414864147221856,SLV,8460,1.6e-05,54032,0.051112,0.891,1.313,1.386,-0.209,Machines with grinding stones for finishing metal,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8461,30299818,0.12937281403730277,SLV,8461,1e-06,2744,0.004572,0.896,1.376,1.712,-0.209,Other machine tools for planing and cutting metals,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8462,84445521,0.0755438496962324,SLV,8462,3e-06,19814,0.007876,0.885,1.332,1.472,-0.209,Machine tools for molding and forging metals,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8463,9455435,0.05045413866023846,SLV,8463,6.1e-05,88118,0.193187,0.863,1.096,0.87,-0.209,"Other machine tools for working metal, without removal",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8464,71379490,0.24821862827348262,SLV,8464,2e-06,3496,0.004702,0.88,1.341,0.952,-0.209,Machine tools for working stone,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8465,363713149,0.2671370762637705,SLV,8465,3e-06,24612,0.010569,0.882,1.119,1.162,-0.209,Machine tools for working wood,84,Industrial Machinery,7,Machinery,0.45331545587518285
paises_interes,2020,8466,228698579,0.10836910874772111,SLV,8466,8e-06,125193,0.026374,0.883,1.416,1.525,-0.209,Parts and accessories for metal working machines,84,Industrial Machinery,7,Machinery,0.05731949869401644
paises_interes,2020,8467,458879950,0.2880960874790404,SLV,8467,2.4e-05,191838,0.081249,0.895,1.13,1.474,-0.209,"Tools for hand working, pneumatic, hydraulic motors",84,Industrial Machinery,7,Machinery,0.07726832014512244
paises_interes,2020,8468,31071350,0.2293498699387342,SLV,8468,7e-06,5658,0.020614,0.874,1.179,0.769,-0.209,Machinery for soldering,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8470,298994263,0.3904317091725941,SLV,8470,1e-05,41017,0.031986,0.862,0.637,0.663,-0.209,"Cash registers, calculators, etc.",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8471,49486372954,0.5453206971132064,SLV,8471,4e-06,1173931,0.013207,0.881,0.657,1.099,-0.209,Computers,84,Industrial Machinery,7,Machinery,0.06412046363883397
paises_interes,2020,8472,281114295,0.2956825577672885,SLV,8472,4.9e-05,193776,0.149697,0.89,1.265,0.917,-0.209,Other office machines,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8473,17006560898,0.441844732865295,SLV,8473,6e-06,1307402,0.02042,0.897,1.098,1.384,-0.209,Parts and accessories for office machines,84,Industrial Machinery,7,Machinery,0.4082638698732295
paises_interes,2020,8474,189887815,0.14181521478480322,SLV,8474,0.00018,2553545,0.539364,0.841,0.659,0.205,-0.209,Machinery for working minerals,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8475,29187145,0.03907633361919149,SLV,8475,1e-06,5708,0.003893,0.906,1.439,1.938,-0.209,Machines for assembling electric lamps,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8476,30687899,0.19085065728951348,SLV,8476,5e-05,63582,0.157564,0.852,0.88,0.701,-0.209,Automatic goods-vending machines,84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8477,528312250,0.1473365256310201,SLV,8477,1.4e-05,342421,0.044562,0.891,1.444,1.741,-0.209,Machinery for working rubber or plastics,84,Industrial Machinery,7,Machinery,0.008460345597962741
paises_interes,2020,8478,6705889,0.10023310936158808,SLV,8478,0.0,0,0.0,0.867,0.936,0.21,-0.209,Machinery for preparing tobacco,84,Industrial Machinery,7,Machinery,
paises_interes,2020,8479,1801614538,0.12143142066909479,SLV,8479,2e-06,288627,0.007585,0.908,1.711,2.212,-0.209,Machines n.e.c.,84,Industrial Machinery,7,Machinery,0.3994151621296691
paises_interes,2020,8480,528092894,0.20764975695845656,SLV,8480,0.000139,2303617,0.429167,0.879,1.257,1.675,-0.209,Molding boxes for metal foundry,84,Industrial Machinery,7,Machinery,0.001739872556939804
paises_interes,2020,8481,3736592789,0.3118894269921082,SLV,8481,2.7e-05,2157992,0.080568,0.892,1.575,1.615,-0.209,Appliances for thermostatically controlled valves,84,Industrial Machinery,7,Machinery,0.006806327363586148
paises_interes,2020,8482,615593592,0.2258716575413873,SLV,8482,1.7e-05,438181,0.050456,0.89,1.473,1.338,-0.209,Ball or roller bearings,84,Industrial Machinery,7,Machinery,0.0023894235487161696
paises_interes,2020,8483,1418053732,0.1829874408909328,SLV,8483,7e-06,336186,0.02088,0.892,1.539,1.554,-0.209,Transmission shafts,84,Industrial Machinery,7,Machinery,0.02215737716621156
paises_interes,2020,8484,46946634,0.11034760606022015,SLV,8484,9.3e-05,324212,0.286273,0.88,1.241,1.116,-0.209,Gaskets and similar joints of metal sheeting,84,Industrial Machinery,7,Machinery,0.014419577313609613
paises_interes,2020,8485,70309815,0.06627013539499328,SLV,8485,1.9e-05,192745,0.057517,0.892,1.596,1.727,-0.209,"Machinery parts, not containing electrical features, n.e.c.",84,Industrial Machinery,7,Machinery,0.0
paises_interes,2020,8501,2008010862,0.22778099375715147,SLV,8501,7e-06,356232,0.021873,0.856,1.092,0.858,-0.209,Electric motors and generators,85,Electrical machinery and equipment,8,Electronics,0.050621505086572795
paises_interes,2020,8502,999227953,0.3704051276377842,SLV,8502,1.2e-05,251261,0.036507,0.867,1.026,0.308,-0.209,Electric generating sets and rotary converters,85,Electrical machinery and equipment,8,Electronics,0.7604323790799209
paises_interes,2020,8503,728937819,0.22095122201495526,SLV,8503,1e-05,176893,0.030942,0.842,0.874,0.66,-0.209,Parts for use with electric generators,85,Electrical machinery and equipment,8,Electronics,0.0
paises_interes,2020,8504,5030796804,0.31932186586063005,SLV,8504,7e-06,651779,0.022262,0.857,1.022,1.02,-0.209,Electrical transformers,85,Electrical machinery and equipment,8,Electronics,0.12326110537467455
paises_interes,2020,8505,368074074,0.4051927176656199,SLV,8505,3.1e-05,244329,0.095259,0.893,1.201,1.458,-0.209,Electromagnets,85,Electrical machinery and equipment,8,Electronics,0.0
paises_interes,2020,8506,564204895,0.5396029730645502,SLV,8506,4e-06,28181,0.011394,0.871,1.134,0.807,-0.209,Primary cells and primary batteries,85,Electrical machinery and equipment,8,Electronics,0.0
paises_interes,2020,8507,3337759429,0.35198268923917114,SLV,8507,5e-06,337881,0.016058,0.873,0.998,1.213,-0.209,Batteries,85,Electrical machinery and equipment,8,Electronics,0.014004930730049929
paises_interes,2020,8508,3882442573,0.7644427229287537,SLV,8508,1.1e-05,207492,0.033488,0.891,1.208,1.037,-0.209,Vacuum cleaners,85,Electrical machinery and equipment,8,Electronics,0.0
paises_interes,2020,8509,5998949762,0.8917061030201483,SLV,8509,5e-06,153912,0.016258,0.871,0.923,0.753,-0.209,Electromechanical domestic appliances,85,Electrical machinery and equipment,8,Electronics,0.0
