"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","HS4","HS4 ID"
-2.3938128131,-2.2027974724,-2.1778209534,-2.0685454213,-2.086712823,-2.1653587151,-2.0852544143,-2.0723046941,-2.1841198853,-2.0505091221,-1.8340019731,-1.8760018512,-1.7951114719,-1.6824623931,-1.6714183428,-1.7080736969,-1.6556094593,-1.5934352022,-1.6206650101,-1.5916189476,-1.5366895474,-1.6379018427,-1.6291834172,-1.575787913,-1.5141378181,-1.5497015651,"Knit Men's Shirts","6105"
-1.8822822504,-1.7765495537,-1.6713731603,-1.6295783392,-1.6046459037,-1.7372035134,-1.7336502862,-1.7692772058,-1.8513995037,-1.8170266524,-1.7302965545,-1.6830116572,-1.4385662214,-1.5054423237,-1.6154309438,-1.7164746693,-1.6318664936,-1.489234218,-1.4721288746,-1.3548818905,-1.4696334473,-1.5315194323,-1.5906585834,-1.4529624408,-1.3143223852,-1.2646850303,"Knit Women's Shirts","6106"
-1.831052785,-1.7134089205,-1.6477502083,-1.6654912415,-1.7239028103,-1.8013720211,-1.7113693553,-1.6297787771,-1.5833588493,-1.4779422046,-1.3765869155,-1.4514355747,-1.4817028024,-1.3333694226,-1.3664793027,-1.3652133192,-1.35600988,-1.2916137635,-1.2986156513,-1.4174999297,-1.4839366324,-1.4945765074,-1.5022856128,-1.4689827551,-1.4235913804,-1.3885651291,"Knit Men's Undergarments","6107"
-1.7172974597,-1.6665910918,-1.5932804757,-1.5503103271,-1.5137417676,-1.627903485,-1.5666961628,-1.5349427912,-1.432396786,-1.2021104408,-1.1856061112,-1.1808883922,-1.2023028901,-1.2091465305,-1.2237944,-1.2909094557,-1.289211733,-1.2067197389,-1.4656621078,-1.4121427148,-1.3749530754,-1.4007778458,-1.4330389215,-1.3901351982,-1.3688151268,-1.3410984231,"Knit Women's Undergarments","6108"
-2.0456278477,-2.0000261295,-2.0370043076,-2.0312903737,-2.1258130505,-2.1094272034,-1.975824609,-1.8891275086,-1.9793937839,-1.7819567067,-1.5317681107,-1.4828031998,-1.4017503975,-1.4174763541,-1.5206687253,-1.6124213088,-1.5441664362,-1.6156343093,-1.6781728106,-1.6755916256,-1.5590890506,-1.6110320309,-1.5984283454,-1.5328165829,-1.4124545053,-1.3676391128,"Knit T-shirts","6109"
-1.868451068,-1.8878970525,-1.7602000226,-1.7709301486,-1.8716040862,-1.9456422224,-1.8670181569,-1.8878415265,-1.8799685917,-1.7726093643,-1.6461261147,-1.5755140272,-1.478635321,-1.4046137489,-1.5262294544,-1.6353763514,-1.5219087241,-1.4083594696,-1.3923190046,-1.4344872345,-1.399461547,-1.4164510234,-1.3485004082,-1.2960925945,-1.2361123877,-1.2178838518,"Knit Sweaters","6110"
-1.9614743639,-1.7802732991,-1.7961895561,-1.8671049061,-2.0291910624,-2.0459169266,-1.9478748258,-1.894537031,-1.9392699211,-1.9411762789,-1.7821987068,-1.7890124629,-1.6525991141,-1.6007751037,-1.6668597184,-1.7192175125,-1.7277738573,-1.6432654693,-1.7234206289,-1.7475721059,-1.7428073751,-1.6548197145,-1.5267627386,-1.5678086454,-1.4828472094,-1.4059058497,"Knit Babies' Garments","6111"
-1.5074180206,-1.4031132205,-1.4268771961,-1.5319949072,-1.5174238995,-1.3623969486,-1.3248659814,-1.3777507714,-1.3342965821,-1.1040661455,-0.9603615337,-1.033550877,-1.0247127963,-0.9775248678,-0.8983718423,-1.0250060774,-1.0323339391,-1.009729637,-1.1258800259,-1.1393195423,-1.0708858627,-1.1782345323,-1.0792090596,-1.0291254861,-0.9830809292,-0.9907222042,"Knit Active Wear","6112"
,,,,,,,,-1.3286917446,-1.1323981196,-1.1762538534,-1.1999539802,-1.1095080495,-1.038637257,-1.336358448,-1.2450011179,-1.0837192169,-1.0371525526,-0.997307296,-1.1949228381,-1.2240456418,-1.2747123597,-1.1841213505,-1.0598028052,-0.8885808548,-0.957946033,"Garments of Impregnated Fabric","6113"
-1.622250197,-1.4812655547,-1.5039020023,-1.4905038982,-1.3554996268,-1.5857928881,-1.5034020613,-1.486626648,-1.6933419352,-1.5716235545,-1.4581396941,-1.5904270576,-1.4741415896,-1.3651915808,-1.3457360507,-1.4299966203,-1.3256253855,-1.2424952397,-1.2982256378,-1.3414906564,-1.3309526703,-1.4457921803,-1.3869087582,-1.4079762465,-1.2313340254,-1.1480407144,"Other Knit Garments","6114"
-1.2591256079,-1.2372654934,-1.2601581327,-1.1539446401,-1.0909118361,-1.1026021175,-1.0120075423,-0.9565137772,-1.0702503282,-1.0062021314,-0.8667290291,-0.7867099829,-0.8583727818,-0.9075814599,-0.8994489213,-0.980989315,-0.8924881,-0.7971329224,-0.697449057,-0.7632084173,-0.8987536488,-0.9424722951,-0.8863865809,-0.8288299784,-0.7761148271,-0.7817892252,"Knit Socks and Hosiery","6115"
-2.1112375477,-1.8364216834,-1.6992336623,-1.6009173825,-1.5917712142,-1.2668143129,-1.171314231,-1.3270825448,-0.9047187731,-0.8594857426,-0.7314327531,-0.7759743757,-0.7361788718,-0.9379933235,-1.0712493956,-1.2209761692,-1.1181254081,-0.9513726886,-0.9140436364,-0.9059497519,-1.0687766908,-1.0380146285,-1.2334411066,-1.1330359129,-1.1574011889,-1.0600778243,"Knit Gloves","6116"
-0.7197627353,-1.0044257163,-1.285531624,-1.1743874534,-1.1321468499,-1.2440980752,-1.2116168834,-1.3500779999,-1.0955285149,-1.2290322791,-1.126994568,-1.1285068865,-1.2124626835,-1.2136532453,-1.2146337004,-1.0928585916,-1.1451631212,-0.9515131397,-1.1609357873,-1.2097459306,-0.9386629274,-1.3324629924,-1.2377968811,-1.2663344963,-1.1967720953,-1.1209063114,"Other Knit Clothing Accessories","6117"
-1.6010391603,-1.6199643511,-1.5586347693,-1.4842336415,-1.5193637253,-1.5274919345,-1.483018791,-1.4269549536,-1.2744471296,-1.2345056087,-1.2751267063,-1.2738306891,-1.2152061816,-1.1450978735,-1.2526321637,-1.3440116086,-1.3855576337,-1.3545436616,-1.4039048538,-1.4518670997,-1.345511858,-1.3630973298,-1.38726634,-1.1263020824,-1.0524543749,-1.009174908,"Non-Knit Men's Coats","6201"
-1.4843940086,-1.453664739,-1.376198817,-1.4233083393,-1.4501552986,-1.3871883932,-1.2912807339,-1.2410381509,-1.2471258681,-1.1163312076,-0.8795201032,-0.9643400442,-1.0838610911,-1.0762416665,-1.2456809132,-1.1702245835,-1.1680977141,-1.0968521497,-1.1091577362,-1.128341276,-1.1129276835,-1.1556332535,-1.0234684655,-0.948535817,-0.8436988145,-0.7946422036,"Non-Knit Women's Coats","6202"
-1.5894487863,-1.5720198041,-1.5720350554,-1.5109268659,-1.5078933975,-1.5376487996,-1.4208375114,-1.3433019113,-1.3251228418,-1.2887835955,-1.2043944456,-1.1144226583,-1.180902358,-1.3339019318,-1.3436342931,-1.3548891769,-1.2853129359,-1.2681004118,-1.2808805586,-1.2899401358,-1.1911323423,-1.2344441021,-1.2009950512,-1.2123485983,-1.1230155664,-1.1406971593,"Non-Knit Men's Suits","6203"
-1.8000384279,-1.7099488686,-1.5916329848,-1.5381136097,-1.5581637933,-1.6369633808,-1.5231731267,-1.511415741,-1.4546861241,-1.4444894011,-1.2588983563,-1.2564975178,-1.2787713219,-1.3245541777,-1.2370878099,-1.3857885861,-1.376144743,-1.2848439487,-1.2616546987,-1.3183309717,-1.2771283528,-1.3200228207,-1.3065307672,-1.2373841428,-1.1722267783,-0.9881179949,"Non-Knit Women's Suits","6204"
-2.0117068016,-2.0721396029,-2.0132065063,-1.8220006511,-1.7852342959,-1.7428735327,-1.6269486386,-1.8090384777,-1.7605686172,-1.5983907347,-1.5687173351,-1.5600412896,-1.4229157808,-1.35729803,-1.424909305,-1.4408649197,-1.3612002956,-1.2860634849,-1.3696416904,-1.3756079112,-1.3857723922,-1.4007779423,-1.2908269966,-1.2126394939,-1.2682840948,-1.1097869582,"Non-Knit Men's Shirts","6205"
-1.84245267,-1.8284637628,-1.789195245,-1.8628865264,-1.9433392816,-1.7949602552,-1.6800164302,-1.7631358277,-1.6872370449,-1.5230053624,-1.3546549079,-1.3102918097,-1.3514238412,-1.1961501595,-1.3470019065,-1.445244237,-1.3680576621,-1.2148528211,-1.3063706112,-1.3136995466,-1.150806387,-1.1968493399,-1.1560789398,-1.0329533099,-0.9536767313,-0.9241595273,"Non-Knit Women's Shirts","6206"
-1.8590017219,-1.9048415736,-1.8301675492,-1.9192859637,-1.9961430645,-1.9608529476,-1.9954190637,-1.9766107502,-1.8923533468,-1.6554113393,-1.469690223,-1.6836165858,-1.7258180234,-1.5812258919,-1.526553239,-1.5710334248,-1.6085257096,-1.3994530146,-1.4192174618,-1.445911647,-1.4097037027,-1.4262610829,-1.3995589762,-1.2912784703,-1.2995672225,-1.0984568764,"Non-Knit Men's Undergarments","6207"
-2.1486587899,-2.085783084,-2.0165754091,-2.1411466509,-2.2048442557,-2.05501095,-2.021673324,-1.9571192325,-1.8474002097,-1.6014318899,-1.4108388918,-1.5659345843,-1.6499603174,-1.5497088529,-1.5713748898,-1.4465295682,-1.5267671945,-1.405993214,-1.4647646054,-1.5172839719,-1.4438083752,-1.2079238626,-1.2266179955,-1.1941225569,-1.0698122232,-1.0902601112,"Non-Knit Women's Undergarments","6208"
-1.9351966758,-1.9891910008,-1.8824039028,-1.8782129691,-2.0305354373,-1.9982911704,-1.9012643265,-1.9038937864,-1.844326102,-1.6744534847,-1.5328530433,-1.4497986621,-1.361205307,-1.1993159699,-1.3129908004,-1.3663749478,-1.401316851,-1.320313807,-1.4545196906,-1.4760742149,-1.5258250116,-1.5769470892,-1.5890814428,-1.4969125685,-1.3934482011,-1.3875686094,"Non-Knit Babies' Garments","6209"
-1.7053728381,-1.494086823,-1.7844103274,-1.7961335992,-1.6546435978,-1.5415646092,-1.5985744371,-1.591226291,-1.4306994238,-1.2971911643,-1.2346068289,-1.3014564959,-1.2150408199,-1.2964431171,-1.4808112819,-1.6197851345,-1.5460547854,-1.5683051284,-1.515506374,-1.6955653624,-1.579422164,-1.6018775003,-1.6159809013,-1.5883783278,-1.4932278912,-1.4151161834,"Felt or Coated Fabric Garments","6210"
-1.7007675745,-1.6006251095,-1.5741899173,-1.6583598783,-1.6483853275,-1.6162581596,-1.4188270219,-1.3705139614,-1.3820542568,-1.4535198559,-1.2240537088,-1.3030618532,-1.3186423753,-1.2883117509,-1.3930486905,-1.3760325052,-1.2430154801,-1.1415105888,-1.1993712353,-1.3121985938,-1.3088776102,-1.3012484228,-1.2202408928,-1.2067543837,-1.1600675942,-1.0966829022,"Non-Knit Active Wear","6211"
-1.4765875428,-1.4112369684,-1.3212322443,-1.3042288527,-1.2750321414,-1.3295126385,-1.2894355179,-1.1775811592,-1.2989842178,-1.1543833001,-1.0033013142,-1.127442414,-1.1108868801,-1.0111361906,-1.0543100538,-1.0809585003,-1.0092989649,-0.9462093901,-1.0952655869,-1.230813006,-1.1387376596,-1.168259662,-1.2620415621,-1.2471661025,-1.1870619961,-1.1369490881,"Other Women's Undergarments","6212"
-0.7086376494,-0.6929625892,-0.5926171958,-0.8882570822,-0.8867009785,-0.6905679509,-0.6540364193,-0.7748005578,-0.7742237309,-0.7364335625,-0.6380311034,-0.9826929484,-0.9270541837,-0.938411513,-1.0370072187,-1.2741554093,-1.1006099648,-0.9693997344,-0.9137192933,-1.1725543779,-0.9423499078,-0.9705284102,-1.025600584,-1.1200699483,-1.0672577054,-0.8923222442,"Scarves","6214"
-1.3618039571,-1.3574538961,-1.2760247207,-0.8872874475,-0.8727374334,-1.1626616708,-1.1974970372,-0.7582395121,-0.8192416561,-0.8789545778,-0.1687214684,-0.3403865764,-0.0568547569,0.09384847,-0.1365366037,-0.2853157745,-0.369619479,-0.3519239807,-0.3008864639,-0.5210352112,-0.578695991,-0.4488633558,-0.409203093,,,,"Neck Ties","6215"
-2.5118423835,-2.5080196596,-2.4875803681,-2.4082716929,-2.4762065743,-2.4488752363,-2.2724689692,-1.9590756429,-1.8733542939,-1.7388015806,-1.4539535313,-1.7002390278,-1.3962219269,-1.2316845616,-1.2151149956,-1.7614010612,-1.6471813671,-1.2947691167,-1.4878827441,-1.6740394583,-1.4968105253,-1.5133415049,-1.5855372679,-1.5511354058,-1.6135103887,-1.5298638966,"Non-Knit Gloves","6216"
-0.623049283,-0.9016185882,-0.7688010367,-0.5574769355,-0.7168577096,-0.6525213952,-0.7665478316,-0.7736616448,-0.6705410551,-0.6381923899,-0.484421782,-0.6297501832,-0.8351551106,-0.6601581933,-0.4930952844,-0.5951603281,-0.4797283471,-0.4560370925,-0.4439356062,-0.5414619681,-0.439940519,-0.5366976394,-0.5731871995,-0.6339816528,-0.6356779931,-0.7232792924,"Other Non-Knit Clothing Accessories","6217"
-1.0074564273,-1.1719686405,-1.1496515123,-1.3910826584,-1.4152366205,-1.4156365561,-1.3329235319,-1.3638703863,-1.3686489251,-1.5926191722,-1.3185844144,-1.4167605194,-1.4394998542,-1.2414755869,-0.8840473706,-1.1549827363,-1.2957528971,-1.2495564177,-1.2745986169,-1.1955199796,-1.054286635,-0.898431193,-0.701000716,-1.0614055873,-1.0975340977,-1.1230087194,"Blankets","6301"
-1.486632082,-1.5003557016,-1.4603524731,-1.4107002204,-1.4731462006,-1.5572254854,-1.5380172133,-1.4651788092,-1.5387403703,-1.4636868711,-1.3180179598,-1.3459996597,-1.3062954763,-1.4515739751,-1.4798569582,-1.7145566525,-1.6059666258,-1.4403011002,-1.4425267462,-1.5706966052,-1.5545113676,-1.5686910782,-1.5975206472,-1.3982052142,-1.3251533928,-1.3231971278,"House Linens","6302"
-0.7153531422,-0.7966873657,-0.9763219345,-0.8231639467,-1.1297220043,-0.967011199,-1.0251946049,-1.0724119279,-0.86608796,-0.7318882348,-0.6109428927,-0.7107528073,-0.5764387162,-0.8012318529,-0.6665950643,-0.4134040581,-0.2949046386,-0.1374714416,-0.11084257,-0.1165252168,-0.1209357138,-0.1470819022,-0.1196406258,-0.3092094629,-0.2792142677,-0.1686569131,"Window Dressings","6303"
-1.0724937581,-1.041275406,-0.9514886435,-1.1664259211,-1.1347084467,-0.9393282854,-1.3104420372,-1.2886589382,-1.3820084505,-1.0281611292,-1.120432868,-1.0970871537,-1.209488542,-1.2218285538,-1.250727921,-1.1419227077,-0.9837770572,-0.9454123475,-1.0901885768,-1.3085035459,-1.0664213431,-1.0736051291,-0.9595988117,-0.9674859114,-0.8563884647,-1.0396075058,"Bedspreads","6304"
-1.6461444659,-1.7306683281,-1.5843164147,-1.6711709535,-1.7751323813,-1.7785423342,-1.7524234116,-1.7637668608,-1.7691601539,-1.6397162441,-1.6625459971,-1.6047692868,-1.5983411179,-1.7211891692,-1.7492994219,-1.7656277422,-1.6881273607,-1.7536447387,-1.7959471295,-1.9102644369,-1.9086763347,-1.7509797529,-1.7677285805,-1.7305921115,-1.7059753942,-1.6168145869,"Packing Bags","6305"
-1.343909241,-1.3687124992,-1.2479341996,-1.2812178684,-1.2034619744,-1.1923243124,-1.0835279008,-1.0840036427,-1.1863859941,-1.1452885209,-1.5169003465,-1.3481752558,-1.3159573726,-1.3407214073,-1.1467684453,-1.149183465,-1.1488405985,-1.2399998511,-1.1376121437,-1.2833044157,-1.1900047618,-1.1660071721,-0.9611969305,-1.1380358054,-0.9404483416,-0.6135517915,"Awnings, Tents, and Sails","6306"
-1.3122073695,-1.4410638254,-1.328278272,-1.3129253496,-1.4407446312,-1.3169721063,-1.1758326962,-1.1627497664,-1.2790290126,-1.0817038915,-0.822490928,-1.0892036836,-1.0731015736,-0.9532158221,-1.120989064,-1.4530037437,-1.3811826643,-1.0826854133,-1.3375385372,-1.2255724169,-0.9830237774,-1.1112832623,-1.5074238883,-1.3788562757,-1.4431334286,-1.01287439,"Other Cloth Articles","6307"
0.5302102472,0.4001240658,0.4177151274,0.2012967469,0.2697058734,0.0846590614,-0.553561988,-0.5390606326,-0.4033421726,-0.513023979,-0.697848752,-0.8418063878,-0.4317183865,-0.513860475,-0.617443108,-0.7398444776,-0.8037923622,-0.5779775857,-0.577359083,-0.7703862153,-0.5637715688,-0.5532121183,-0.4583503526,-0.6597630314,-0.6986951948,-0.4590522749,"Used Clothing","6309"
,,,,,,,,,,-1.0519987315,-1.1187049817,-0.9995655197,-1.0351377597,-1.0288260534,-1.0070793738,-0.8231738989,-0.7044213109,-0.6540084388,-0.6568075046,-0.7521129767,-0.8366227086,-0.6285424155,-0.9031629612,-0.8959411532,-0.7989294509,"Textile Scraps","6310"
,,,,-1.2941006224,-1.3723228453,-1.2278953096,-1.3499382231,-1.2013919967,-1.1369116069,-1.0078796632,-0.9548291362,-0.9082196251,-0.7923993493,-0.8469115762,-1.0831196105,-1.0164879549,-0.9899016123,-0.969176362,-1.0681339564,-1.0386092453,-0.9641403452,-0.8401702617,-0.9271185662,-0.8065377372,-0.7115708399,"Waterproof Footwear","6401"
-1.6329416244,-1.5215736253,-1.2565514479,-1.4923343508,-1.6709620289,-1.6551096432,-1.601013482,-1.5471619082,-1.0767361817,-1.447515652,-1.5300374131,-1.3793477406,-1.4577965406,-1.4085222471,-1.4086679199,-1.4400540265,-1.3494991019,-1.3807867943,-1.4013153989,-1.5296630851,-1.4655219733,-1.5045010651,-1.4428474252,-1.3999866523,-1.3832564736,-1.2712153697,"Rubber Footwear","6402"
-1.0476149422,-1.1944002333,-1.1084395212,-1.3200759458,-1.3149842337,-1.2827242362,-1.3655495857,-1.4489296038,-1.2593260473,-1.1693911381,-1.0691138455,-1.1143505512,-1.0468936867,-1.0979910271,-1.092352278,-1.1112179876,-1.0450835783,-1.0516564451,-1.0685793069,-1.1565740915,-1.0293149851,-1.0705458028,-0.9892856601,-0.7597507161,-0.623562895,-0.5521844305,"Leather Footwear","6403"
-1.5774049467,-1.3197821898,-1.143256056,-1.3585298001,-1.3782307974,-1.2342247621,-1.053930804,-0.8630019409,-1.0048603238,-0.9019229923,-1.0708088592,-1.009377172,-0.8327510664,-0.7562318218,-0.5299357931,-0.6842501273,-0.6668079614,-0.5625776929,-0.5901475938,-1.1354387432,-1.0564645537,-1.0863158568,-1.0122572915,-0.9664332676,-1.0307381267,-0.9907332367,"Textile Footwear","6404"
-0.8793819709,-0.90482959,-1.0418371529,-1.1056327222,-1.2317326129,-1.5331340241,-1.6311075694,-1.4949881837,-1.2969382511,-1.3697651667,-1.2518916395,-1.0955499295,-0.9715731931,-1.1032640971,-1.1742461464,-1.1370635114,-1.2361494034,-0.9850393717,-0.8563621499,-0.6522821849,-0.8628218614,-0.8970985758,-0.8384654502,-0.7826771963,-0.8093524855,-1.0604890668,"Other Footwear","6405"
-1.0763961365,-1.0530662066,-0.9665532021,-0.6194966773,-0.5443581353,-0.3953114205,-0.3457164053,-0.3165475799,-0.3014167566,-0.4273417296,-0.3841128143,-0.4202723838,-0.3619697471,-0.3481906127,-0.5364758591,-0.5709786187,-0.576987934,-0.5929466828,-0.6092369287,-0.701031673,-0.686433367,-0.599302444,-0.656733222,-0.6577353587,-0.6025367917,-0.6535242985,"Footwear Parts","6406"
-2.2285261666,-2.2012578853,-2.1260439226,-2.0282896113,-2.0612129026,-2.1219356935,-1.8279535417,-1.6140667421,-1.5166392511,-1.3265276406,-1.2371619202,-1.7251398964,-1.6574697029,-1.3285058148,-1.415121139,-1.620862761,-1.7359478565,-1.722319813,-1.9986668765,-2.1323472625,-2.0288637252,-1.8223321095,-1.5664002745,-1.5367016291,-1.3827469683,-1.2459867414,"Knitted Hats","6505"
-0.1409624809,-0.3559958543,-0.578084674,-0.4345477929,-0.3047059169,-0.3888554414,-0.2841430064,-0.0216670033,0.1652807722,0.2846591594,0.4437479511,0.7177506641,0.6045565494,0.3512359789,0.0475232316,0.2225208841,0.3183903433,0.7364182265,0.7735353761,0.5441740349,0.1460999466,0.4600482042,0.6855888019,0.3097131903,0.5270791908,0.6069771036,"Other Headwear","6506"
-1.6818929364,-1.0836112266,-1.2173396721,-1.2998607157,-1.231238413,-1.0055856891,-0.9016310963,-0.8534217991,-0.5050949919,-0.6308645311,-0.6777654571,-0.5543716285,-0.4561206037,-0.2781885344,-0.2391856011,0.1590075585,-0.4114673879,-0.2780585426,-0.274549676,-0.2854048051,-0.2020315877,-0.4376310778,-0.401741675,-0.4435384242,-0.4068751278,-0.2098440077,"Umbrellas","6601"
-2.0898336972,-1.9060046632,-1.7367990233,-1.5437010158,-1.5820517726,-1.4525589431,-1.3584848436,-1.246823003,-1.055134247,-0.9005177944,-0.8143123914,-0.7501471302,-0.9158854453,-0.7109079173,-0.6893488262,-0.4355420143,-0.3947739303,0.0826475134,-0.2933105905,-0.620491751,-0.2285244562,-0.4152539478,-0.6858022471,-0.6386479604,-0.0396256463,0.1931371803,"Artificial Vegetation","6702"
,,,,,,,,,,,,,,-1.0234220021,-1.230206297,-0.9086395605,-0.9662405041,-0.9569792176,-1.0723535114,-0.9535065297,-0.9749101112,-1.2674090084,-1.4465542929,-1.2163256864,-1.5072994893,"Processed Hair","6703"
-2.2023849786,-2.2024334713,-1.7964459984,-1.7500900074,-1.5983816114,-1.6119666274,-1.4517384763,-1.5674941874,-1.4666765615,-1.838861846,-1.8035394902,-1.7928447171,-1.7895173872,-1.74543922,-2.1024016011,-2.0893843055,-2.0373223499,-2.0416791704,-2.2694427658,-2.1859834296,-2.1743633189,-2.1740396319,-2.0389125434,-2.3546250919,-2.3820408579,-2.2669433724,"Fake Hair","6704"
,,,,,,,-0.7986667979,-0.6401637036,-0.4807239812,-0.5522768175,-0.4520918884,-0.7447386224,-0.5492767494,-0.8028738749,-0.7241045244,-0.6043620636,-0.5623579723,-0.8819750257,-0.9099891683,-0.8739143928,-0.9274764406,-0.7699147876,-0.6260736014,-0.311941534,-0.2447857273,"Curbstones","6801"
-0.7898943164,-0.8802626061,-1.1496873869,-1.1898186749,-1.3541952926,-1.3310230612,-1.2610368541,-1.2268627065,-1.1545989249,-1.0644153581,-0.9490028238,-0.8841111624,-0.8051165392,-0.8571253356,-0.8630913295,-0.9507817542,-0.8994970095,-0.9037819604,-0.9610117483,-0.9803205499,-0.9741269476,-1.1391289541,-1.1491605274,-1.0944993864,-0.9252759473,-0.9204256571,"Building Stone","6802"
,,,,,,-0.1674705467,-0.3305448222,-0.1972908758,-0.0494316115,-0.1590246294,-0.4162452804,-0.416144809,-0.6120477099,-0.536994308,-0.7096666246,-0.7082954444,-0.5735857927,-0.7955162759,-0.6937363072,-0.6032036121,-0.4392324025,-0.3715783506,-0.1447130093,-0.1032292788,-0.0311247532,"Worked Slate","6803"
1.0190863968,1.0583048928,1.1125248516,1.0554497556,0.9035551958,0.8678000826,0.9719804831,0.8096546263,0.7511738493,0.8874259844,0.8667958872,0.6697601288,0.73854591,1.0978153481,1.2284012891,1.4982865418,1.3532511177,1.364792446,1.3093780448,1.2225564387,1.1380989329,1.1998781802,1.1390443468,1.2665469854,1.2388111848,1.2635679007,"Milling Stones","6804"
1.2494138089,1.2480342474,1.2126424418,1.285832361,1.2933315816,1.4248045266,1.244816123,0.8889925499,1.0231857774,1.074770199,1.0783366678,1.0170392156,1.0479140033,1.2363409072,1.3048863355,1.3816827081,1.3622254943,1.2552791854,1.2073516471,1.2134531233,1.1966674171,1.1960552917,1.0987980555,1.128573839,1.2128851789,1.189545942,"Abrasive Powder","6805"
1.0605902353,1.0512369619,1.079454722,1.0795704716,1.0724277311,1.2645948645,1.319485407,1.1012023113,1.0385385288,1.1201691298,1.034876245,1.0426073248,1.0032650385,0.9741176788,0.9566128094,1.0130538832,0.8777600154,0.8706713411,0.927567547,0.9261991412,0.7872686003,0.6686134174,0.5946767238,0.6859569885,0.6323616633,0.7123724374,"Rock Wool","6806"
0.4114125975,0.1125090672,0.0870464726,0.442933026,0.4102309608,0.4702949677,0.3935530846,0.3475800385,0.1215283906,0.2288017322,0.2668828628,0.3956965886,0.2089823066,0.0877344315,0.098133683,0.2228204594,0.2540676891,0.3198347327,0.1786032277,0.0717956668,0.0759293073,-0.0397827121,0.0184066692,0.0356982965,-0.1107564862,-0.2233275508,"Asphalt","6807"
0.540478998,0.4711255795,0.5040597679,0.2830562465,0.2031140367,0.1139602926,0.0580762299,0.1573476868,0.1497729711,0.1456874703,-0.1707134174,-0.0495016079,-0.21380163,-0.0518781386,-0.037687111,0.0364044258,0.0082731062,-0.0074119125,-0.3246733027,-0.2496688572,-0.2136110766,-0.1178316105,-0.2375494558,-0.2558946802,-0.3979164053,-0.5334509232,"Plaster Articles","6809"
0.3874557353,0.1372967498,0.2869881709,0.3312581913,0.4499144818,0.4958455029,0.440790484,0.2776124347,0.084974248,0.229311526,0.2111773552,0.1650028391,0.2580026448,0.2984159914,0.1942429185,0.2559661074,0.2357698554,0.3723556623,0.516808977,0.3729454316,0.3863102091,0.3517714653,0.4883069337,0.4962610105,0.372511576,0.455855115,"Cement Articles","6810"
,,,,,,-0.5223868695,-0.4843471824,-0.5081165244,-0.4508105414,-0.3614385504,-0.4186454155,-0.1448160736,-0.2947932205,-0.2602435993,-0.2438018269,-0.1595149739,-0.1388382019,0.1979890911,0.2509349605,0.2030780397,0.3130461956,0.2735942936,-0.0859752043,-0.0476734246,-0.1037580661,"Asbestos Cement Articles","6811"
0.1554123352,0.1244973011,0.0442716211,-0.0225978184,-0.0875528282,-0.0639429869,-0.0692998066,-0.1065043929,-0.0678797663,-0.0723626827,0.159151989,-0.0481920218,-0.0608120912,-0.0579267718,0.1691406554,0.1708647467,0.1872912619,0.1002510995,0.1858257661,0.0958319753,0.0966802341,0.1816317924,0.2392341127,0.4280861024,0.4818795388,0.4421472244,"Friction Material","6813"
1.0281018099,1.026789821,1.0315858166,1.0251874453,0.9635930418,0.5468404351,0.7985094846,0.894618685,0.8690071425,1.1648751304,0.998173981,1.090543671,1.0496476528,0.7246956395,0.6442182599,0.5838130157,0.9856325814,1.0637468518,1.034486736,0.7709954764,0.7929981834,0.9009732,0.7103720821,0.7035961398,0.6500093839,0.8021949409,"Other Stone Articles","6815"
0.6558815142,0.2844276632,0.3248011906,0.3503050772,0.3314367056,0.2312000643,0.3950948173,0.4321004185,0.4874207869,0.4920782318,0.65716327,0.4321034803,0.7478054036,0.5489788576,0.6122212345,0.7841348102,0.6860584534,0.6786789658,0.8374818851,0.4615124911,0.5330535791,0.5120903417,0.5668818169,0.6356760577,0.9941722963,1.167002186,"Refractory Bricks","6902"
1.0407914816,0.9967024659,1.0715978758,1.1136172191,1.1983365775,1.0793440603,1.1054109328,1.1480632025,1.2888343291,1.3589921173,1.3664657578,1.3493315312,1.4690615434,1.2598013965,0.9934020869,1.0092365583,0.8299900574,1.2778557779,1.2786700957,0.9785361786,1.1714386432,0.9731482377,1.0718333711,0.8297784884,0.8480739127,0.8674359783,"Refractory Ceramics","6903"
,,,,,,,-0.3635490389,-0.3450317979,-0.1263900146,-0.2394957765,-0.1833218971,-0.2944937795,-0.2060884208,-0.3708817041,-0.2663079278,-0.4417885359,-0.5703252291,-0.3817769773,-0.319099968,-0.3226819166,-0.2817426247,-0.3443582735,-0.4031073466,-0.4105971325,-0.5514802972,"Ceramic Bricks","6904"
,,,,,,,0.1778453278,-0.001994795,0.2013217289,0.1474051385,0.2112569141,0.0713513784,0.0296991136,0.0873933672,0.0725049071,0.2906390732,0.2699974385,-0.013534921,-0.0814500988,0.0319867437,0.2328032033,0.4864644008,0.6849048876,0.4850629531,0.4404011084,"Roofing Tiles","6905"
