"hs","weight","naics","naics_original"
"560210",0.0625,"313230","313230"
"560221",0.0625,"313230","313230"
"560229",0.0625,"313230","313230"
"560290",0.0625,"313230","313230"
"560300",0.0625,"313230","313230"
"560311",0.0625,"313230","313230"
"560312",0.0625,"313230","313230"
"560313",0.0625,"313230","313230"
"560314",0.0625,"313230","313230"
"560391",0.0625,"313230","313230"
"560392",0.0625,"313230","313230"
"560393",0.0625,"313230","313230"
"560394",0.0625,"313230","313230"
"621010",0.0625,"313230","313230"
"621020",0.0625,"313230","313230"
"621030",0.0625,"313230","313230"
"410120",0.015625,"316110","316110"
"410150",0.015625,"316110","316110"
"410190",0.015625,"316110","316110"
"410210",0.015625,"316110","316110"
"410229",0.015625,"316110","316110"
"410310",0.015625,"316110","316110"
"410320",0.015625,"316110","316110"
"410330",0.015625,"316110","316110"
"410390",0.015625,"316110","316110"
"410410",0.015625,"316110","316110"
"410411",0.015625,"316110","316110"
"410419",0.015625,"316110","316110"
"410421",0.015625,"316110","316110"
"410422",0.015625,"316110","316110"
"410429",0.015625,"316110","316110"
"410431",0.015625,"316110","316110"
"410439",0.015625,"316110","316110"
"410441",0.015625,"316110","316110"
"410449",0.015625,"316110","316110"
"410510",0.015625,"316110","316110"
"410511",0.015625,"316110","316110"
"410512",0.015625,"316110","316110"
"410519",0.015625,"316110","316110"
"410520",0.015625,"316110","316110"
"410530",0.015625,"316110","316110"
"410611",0.015625,"316110","316110"
"410612",0.015625,"316110","316110"
"410619",0.015625,"316110","316110"
"410620",0.015625,"316110","316110"
"410621",0.015625,"316110","316110"
"410622",0.015625,"316110","316110"
"410631",0.015625,"316110","316110"
"410632",0.015625,"316110","316110"
"410640",0.015625,"316110","316110"
"410691",0.015625,"316110","316110"
"410692",0.015625,"316110","316110"
"410710",0.015625,"316110","316110"
"410711",0.015625,"316110","316110"
"410712",0.015625,"316110","316110"
"410719",0.015625,"316110","316110"
"410721",0.015625,"316110","316110"
"410729",0.015625,"316110","316110"
"410790",0.015625,"316110","316110"
"410791",0.015625,"316110","316110"
"410792",0.015625,"316110","316110"
"410799",0.015625,"316110","316110"
"410800",0.015625,"316110","316110"
"410900",0.015625,"316110","316110"
"411100",0.015625,"316110","316110"
"411200",0.015625,"316110","316110"
"411310",0.015625,"316110","316110"
"411320",0.015625,"316110","316110"
"411330",0.015625,"316110","316110"
"411390",0.015625,"316110","316110"
"411410",0.015625,"316110","316110"
"411420",0.015625,"316110","316110"
"411510",0.015625,"316110","316110"
"430211",0.015625,"316110","316110"
"430212",0.015625,"316110","316110"
"430213",0.015625,"316110","316110"
"430219",0.015625,"316110","316110"
"430220",0.015625,"316110","316110"
"430230",0.015625,"316110","316110"
"940190",0.015625,"316110","316110"
"392690",0.166666666666667,"316992","316992"
"420221",0.166666666666667,"316992","316992"
"420222",0.166666666666667,"316992","316992"
"420229",0.166666666666667,"316992","316992"
"460210",0.166666666666667,"316992","316992"
"460219",0.166666666666667,"316992","316992"
"420100",0.0434782608695652,"316998","316998"
"420211",0.0434782608695652,"316998","316998"
"420212",0.0434782608695652,"316998","316998"
"420219",0.0434782608695652,"316998","316998"
"420231",0.0434782608695652,"316998","316998"
"420232",0.0434782608695652,"316998","316998"
"420239",0.0434782608695652,"316998","316998"
"420291",0.0434782608695652,"316998","316998"
"420292",0.0434782608695652,"316998","316998"
"420299",0.0434782608695652,"316998","316998"
"420500",0.0434782608695652,"316998","316998"
"460211",0.0434782608695652,"316998","316998"
"460212",0.0434782608695652,"316998","316998"
"460219",0.0434782608695652,"316998","316998"
"640610",0.0434782608695652,"316998","316998"
"640690",0.0434782608695652,"316998","316998"
"660200",0.0434782608695652,"316998","316998"
"732690",0.0434782608695652,"316998","316998"
"741999",0.0434782608695652,"316998","316998"
"910119",0.0434782608695652,"316998","316998"
"911390",0.0434782608695652,"316998","316998"
"940190",0.0434782608695652,"316998","316998"
"960500",0.0434782608695652,"316998","316998"
"640110",0.0454545454545455,"316210","316210"
"640192",0.0454545454545455,"316210","316210"
"640199",0.0454545454545455,"316210","316210"
"640212",0.0454545454545455,"316210","316210"
"640219",0.0454545454545455,"316210","316210"
"640220",0.0454545454545455,"316210","316210"
"640291",0.0454545454545455,"316210","316210"
"640299",0.0454545454545455,"316210","316210"
"640312",0.0454545454545455,"316210","316210"
"640319",0.0454545454545455,"316210","316210"
"640320",0.0454545454545455,"316210","316210"
"640340",0.0454545454545455,"316210","316210"
"640351",0.0454545454545455,"316210","316210"
"640359",0.0454545454545455,"316210","316210"
"640391",0.0454545454545455,"316210","316210"
"640399",0.0454545454545455,"316210","316210"
"640411",0.0454545454545455,"316210","316210"
"640419",0.0454545454545455,"316210","316210"
"640420",0.0454545454545455,"316210","316210"
"640510",0.0454545454545455,"316210","316210"
"640520",0.0454545454545455,"316210","316210"
"640590",0.0454545454545455,"316210","316210"
"440130",0.0204081632653061,"321999","321999"
"440131",0.0204081632653061,"321999","321999"
"440139",0.0204081632653061,"321999","321999"
"440500",0.0204081632653061,"321999","321999"
"440910",0.0204081632653061,"321999","321999"
"440920",0.0204081632653061,"321999","321999"
"440921",0.0204081632653061,"321999","321999"
"440922",0.0204081632653061,"321999","321999"
"440929",0.0204081632653061,"321999","321999"
"441700",0.0204081632653061,"321999","321999"
"441900",0.0204081632653061,"321999","321999"
"441911",0.0204081632653061,"321999","321999"
"441912",0.0204081632653061,"321999","321999"
"441919",0.0204081632653061,"321999","321999"
"441990",0.0204081632653061,"321999","321999"
"442010",0.0204081632653061,"321999","321999"
"442090",0.0204081632653061,"321999","321999"
"442110",0.0204081632653061,"321999","321999"
"442190",0.0204081632653061,"321999","321999"
"442191",0.0204081632653061,"321999","321999"
"442199",0.0204081632653061,"321999","321999"
"450110",0.0204081632653061,"321999","321999"
"450190",0.0204081632653061,"321999","321999"
"450200",0.0204081632653061,"321999","321999"
"450310",0.0204081632653061,"321999","321999"
"450390",0.0204081632653061,"321999","321999"
"450410",0.0204081632653061,"321999","321999"
"450490",0.0204081632653061,"321999","321999"
"460110",0.0204081632653061,"321999","321999"
"460120",0.0204081632653061,"321999","321999"
"460121",0.0204081632653061,"321999","321999"
"460122",0.0204081632653061,"321999","321999"
"460129",0.0204081632653061,"321999","321999"
"460191",0.0204081632653061,"321999","321999"
"460192",0.0204081632653061,"321999","321999"
"460193",0.0204081632653061,"321999","321999"
"460194",0.0204081632653061,"321999","321999"
"460199",0.0204081632653061,"321999","321999"
"460210",0.0204081632653061,"321999","321999"
"460211",0.0204081632653061,"321999","321999"
"460212",0.0204081632653061,"321999","321999"
"460219",0.0204081632653061,"321999","321999"
"460290",0.0204081632653061,"321999","321999"
"640690",0.0204081632653061,"321999","321999"
"845290",0.0204081632653061,"321999","321999"
"961400",0.0204081632653061,"321999","321999"
"961410",0.0204081632653061,"321999","321999"
"961420",0.0204081632653061,"321999","321999"
"962000",0.0204081632653061,"321999","321999"
"440310",0.333333333333333,"321114","321114"
"440690",0.333333333333333,"321114","321114"
"440710",0.333333333333333,"321114","321114"
"440121",0.0344827586206897,"321113","321113"
"440122",0.0344827586206897,"321113","321113"
"440610",0.0344827586206897,"321113","321113"
"440710",0.0344827586206897,"321113","321113"
"440721",0.0344827586206897,"321113","321113"
"440722",0.0344827586206897,"321113","321113"
"440723",0.0344827586206897,"321113","321113"
"440724",0.0344827586206897,"321113","321113"
"440725",0.0344827586206897,"321113","321113"
"440726",0.0344827586206897,"321113","321113"
"440727",0.0344827586206897,"321113","321113"
"440728",0.0344827586206897,"321113","321113"
"440729",0.0344827586206897,"321113","321113"
"440791",0.0344827586206897,"321113","321113"
"440792",0.0344827586206897,"321113","321113"
"440793",0.0344827586206897,"321113","321113"
"440794",0.0344827586206897,"321113","321113"
"440795",0.0344827586206897,"321113","321113"
"440799",0.0344827586206897,"321113","321113"
"440910",0.0344827586206897,"321113","321113"
"440920",0.0344827586206897,"321113","321113"
"440922",0.0344827586206897,"321113","321113"
"440929",0.0344827586206897,"321113","321113"
"441300",0.0344827586206897,"321113","321113"
"441850",0.0344827586206897,"321113","321113"
"441890",0.0344827586206897,"321113","321113"
"441891",0.0344827586206897,"321113","321113"
"441899",0.0344827586206897,"321113","321113"
"442190",0.0344827586206897,"321113","321113"
"441890",0.2,"321992","321992"
"441891",0.2,"321992","321992"
"441899",0.2,"321992","321992"
"940600",0.2,"321992","321992"
"940610",0.2,"321992","321992"
"440910",0.05,"321918","321918"
"440920",0.05,"321918","321918"
"440921",0.05,"321918","321918"
"440922",0.05,"321918","321918"
"440929",0.05,"321918","321918"
"441231",0.05,"321918","321918"
"441294",0.05,"321918","321918"
"441830",0.05,"321918","321918"
"441871",0.05,"321918","321918"
"441872",0.05,"321918","321918"
"441873",0.05,"321918","321918"
"441874",0.05,"321918","321918"
"441875",0.05,"321918","321918"
"441879",0.05,"321918","321918"
"441890",0.05,"321918","321918"
"441891",0.05,"321918","321918"
"441899",0.05,"321918","321918"
"442190",0.05,"321918","321918"
"442191",0.05,"321918","321918"
"442199",0.05,"321918","321918"
"940190",0.333333333333333,"337215","337215"
"940320",0.333333333333333,"337215","337215"
"940390",0.333333333333333,"337215","337215"
"441890",0.333333333333333,"321214","321214"
"441891",0.333333333333333,"321214","321214"
"441899",0.333333333333333,"321214","321214"
"440920",0.0909090909090909,"321213","321213"
"440921",0.0909090909090909,"321213","321213"
"440929",0.0909090909090909,"321213","321213"
"441840",0.0909090909090909,"321213","321213"
"441860",0.0909090909090909,"321213","321213"
"441890",0.0909090909090909,"321213","321213"
"441891",0.0909090909090909,"321213","321213"
"441899",0.0909090909090909,"321213","321213"
"442190",0.0909090909090909,"321213","321213"
"442191",0.0909090909090909,"321213","321213"
"442199",0.0909090909090909,"321213","321213"
"441810",0.5,"321911","321911"
"441820",0.5,"321911","321911"
"761090",0.5,"321991","321991"
"871610",0.5,"321991","321991"
"441510",0.25,"321920","321920"
"441520",0.25,"321920","321920"
"441600",0.25,"321920","321920"
"442090",0.25,"321920","321920"
"480210",0.142857142857143,"322230","322230"
"481022",0.142857142857143,"322230","322230"
"481710",0.142857142857143,"322230","322230"
"481720",0.142857142857143,"322230","322230"
"481730",0.142857142857143,"322230","322230"
"482010",0.142857142857143,"322230","322230"
"482020",0.142857142857143,"322230","322230"
"480258",0.032258064516129,"322130","322130"
"480411",0.032258064516129,"322130","322130"
"480419",0.032258064516129,"322130","322130"
"480439",0.032258064516129,"322130","322130"
"480441",0.032258064516129,"322130","322130"
"480442",0.032258064516129,"322130","322130"
"480449",0.032258064516129,"322130","322130"
"480451",0.032258064516129,"322130","322130"
"480452",0.032258064516129,"322130","322130"
"480459",0.032258064516129,"322130","322130"
"480510",0.032258064516129,"322130","322130"
"480511",0.032258064516129,"322130","322130"
"480512",0.032258064516129,"322130","322130"
"480519",0.032258064516129,"322130","322130"
"480524",0.032258064516129,"322130","322130"
"480525",0.032258064516129,"322130","322130"
"480591",0.032258064516129,"322130","322130"
"480592",0.032258064516129,"322130","322130"
"480593",0.032258064516129,"322130","322130"
"480700",0.032258064516129,"322130","322130"
"481013",0.032258064516129,"322130","322130"
"481014",0.032258064516129,"322130","322130"
"481019",0.032258064516129,"322130","322130"
"481031",0.032258064516129,"322130","322130"
"481032",0.032258064516129,"322130","322130"
"481039",0.032258064516129,"322130","322130"
"481092",0.032258064516129,"322130","322130"
"481099",0.032258064516129,"322130","322130"
"481110",0.032258064516129,"322130","322130"
"481151",0.032258064516129,"322130","322130"
"481159",0.032258064516129,"322130","322130"
"380400",0.0555555555555556,"322110","322110"
"470100",0.0555555555555556,"322110","322110"
"470200",0.0555555555555556,"322110","322110"
"470311",0.0555555555555556,"322110","322110"
"470319",0.0555555555555556,"322110","322110"
"470321",0.0555555555555556,"322110","322110"
"470329",0.0555555555555556,"322110","322110"
"470411",0.0555555555555556,"322110","322110"
"470419",0.0555555555555556,"322110","322110"
"470421",0.0555555555555556,"322110","322110"
"470429",0.0555555555555556,"322110","322110"
"470500",0.0555555555555556,"322110","322110"
"470610",0.0555555555555556,"322110","322110"
"470620",0.0555555555555556,"322110","322110"
"470630",0.0555555555555556,"322110","322110"
"470691",0.0555555555555556,"322110","322110"
"470692",0.0555555555555556,"322110","322110"
"470693",0.0555555555555556,"322110","322110"
"480100",0.166666666666667,"322122","322122"
"480240",0.166666666666667,"322122","322122"
"480260",0.166666666666667,"322122","322122"
"480261",0.166666666666667,"322122","322122"
"480262",0.166666666666667,"322122","322122"
"480269",0.166666666666667,"322122","322122"
"481910",0.142857142857143,"322219","322219"
"481950",0.142857142857143,"322219","322219"
"481960",0.142857142857143,"322219","322219"
"482210",0.142857142857143,"322219","322219"
"482290",0.142857142857143,"322219","322219"
"482361",0.142857142857143,"322219","322219"
"482369",0.142857142857143,"322219","322219"
"480220",0.0120481927710843,"322121","322121"
"480230",0.0120481927710843,"322121","322121"
"480251",0.0120481927710843,"322121","322121"
"480252",0.0120481927710843,"322121","322121"
"480253",0.0120481927710843,"322121","322121"
"480254",0.0120481927710843,"322121","322121"
"480255",0.0120481927710843,"322121","322121"
"480256",0.0120481927710843,"322121","322121"
"480257",0.0120481927710843,"322121","322121"
"480258",0.0120481927710843,"322121","322121"
"480261",0.0120481927710843,"322121","322121"
"480262",0.0120481927710843,"322121","322121"
"480300",0.0120481927710843,"322121","322121"
"480411",0.0120481927710843,"322121","322121"
"480419",0.0120481927710843,"322121","322121"
"480421",0.0120481927710843,"322121","322121"
"480429",0.0120481927710843,"322121","322121"
"480431",0.0120481927710843,"322121","322121"
"480439",0.0120481927710843,"322121","322121"
"480441",0.0120481927710843,"322121","322121"
"480442",0.0120481927710843,"322121","322121"
"480449",0.0120481927710843,"322121","322121"
"480451",0.0120481927710843,"322121","322121"
"480452",0.0120481927710843,"322121","322121"
"480459",0.0120481927710843,"322121","322121"
"480512",0.0120481927710843,"322121","322121"
"480519",0.0120481927710843,"322121","322121"
"480521",0.0120481927710843,"322121","322121"
"480522",0.0120481927710843,"322121","322121"
"480523",0.0120481927710843,"322121","322121"
"480524",0.0120481927710843,"322121","322121"
"480525",0.0120481927710843,"322121","322121"
"480529",0.0120481927710843,"322121","322121"
"480530",0.0120481927710843,"322121","322121"
"480540",0.0120481927710843,"322121","322121"
"480550",0.0120481927710843,"322121","322121"
"480560",0.0120481927710843,"322121","322121"
"480570",0.0120481927710843,"322121","322121"
"480580",0.0120481927710843,"322121","322121"
"480591",0.0120481927710843,"322121","322121"
"480592",0.0120481927710843,"322121","322121"
"480593",0.0120481927710843,"322121","322121"
"480610",0.0120481927710843,"322121","322121"
"480620",0.0120481927710843,"322121","322121"
"480630",0.0120481927710843,"322121","322121"
"480640",0.0120481927710843,"322121","322121"
"480700",0.0120481927710843,"322121","322121"
"480710",0.0120481927710843,"322121","322121"
"480790",0.0120481927710843,"322121","322121"
"480791",0.0120481927710843,"322121","322121"
"480799",0.0120481927710843,"322121","322121"
"480820",0.0120481927710843,"322121","322121"
"480830",0.0120481927710843,"322121","322121"
"480840",0.0120481927710843,"322121","322121"
"480890",0.0120481927710843,"322121","322121"
"480920",0.0120481927710843,"322121","322121"
"481011",0.0120481927710843,"322121","322121"
"481012",0.0120481927710843,"322121","322121"
"481013",0.0120481927710843,"322121","322121"
"481014",0.0120481927710843,"322121","322121"
"481019",0.0120481927710843,"322121","322121"
"481021",0.0120481927710843,"322121","322121"
"481022",0.0120481927710843,"322121","322121"
"481029",0.0120481927710843,"322121","322121"
"481031",0.0120481927710843,"322121","322121"
"481032",0.0120481927710843,"322121","322121"
"481039",0.0120481927710843,"322121","322121"
"481091",0.0120481927710843,"322121","322121"
"481092",0.0120481927710843,"322121","322121"
"481099",0.0120481927710843,"322121","322121"
"481110",0.0120481927710843,"322121","322121"
"481131",0.0120481927710843,"322121","322121"
"481139",0.0120481927710843,"322121","322121"
"481140",0.0120481927710843,"322121","322121"
"481151",0.0120481927710843,"322121","322121"
"481159",0.0120481927710843,"322121","322121"
"481160",0.0120481927710843,"322121","322121"
"481190",0.0120481927710843,"322121","322121"
"481200",0.0120481927710843,"322121","322121"
"481320",0.0120481927710843,"322121","322121"
"481390",0.0120481927710843,"322121","322121"
"482359",0.0120481927710843,"322121","322121"
"640590",0.0120481927710843,"322121","322121"
"930610",0.2,"332992","332992"
"930621",0.2,"332992","332992"
"930629",0.2,"332992","332992"
"930630",0.2,"332992","332992"
"930690",0.2,"332992","332992"
"480810",0.333333333333333,"322211","322211"
"481910",0.333333333333333,"322211","322211"
"481950",0.333333333333333,"322211","322211"
"481810",0.142857142857143,"322291","322291"
"481820",0.142857142857143,"322291","322291"
"481830",0.142857142857143,"322291","322291"
"481840",0.142857142857143,"322291","322291"
"481890",0.142857142857143,"322291","322291"
"621010",0.142857142857143,"322291","322291"
"961900",0.142857142857143,"322291","322291"
"481920",0.333333333333333,"322212","322212"
"481950",0.333333333333333,"322212","322212"
"481960",0.333333333333333,"322212","322212"
"480254",0.04,"322299","322299"
"480255",0.04,"322299","322299"
"480256",0.04,"322299","322299"
"480258",0.04,"322299","322299"
"480261",0.04,"322299","322299"
"480262",0.04,"322299","322299"
"480540",0.04,"322299","322299"
"481013",0.04,"322299","322299"
"481014",0.04,"322299","322299"
"481022",0.04,"322299","322299"
"481029",0.04,"322299","322299"
"481031",0.04,"322299","322299"
"481032",0.04,"322299","322299"
"481039",0.04,"322299","322299"
"481092",0.04,"322299","322299"
"481099",0.04,"322299","322299"
"481310",0.04,"322299","322299"
"481950",0.04,"322299","322299"
"482190",0.04,"322299","322299"
"482320",0.04,"322299","322299"
"482330",0.04,"322299","322299"
"482351",0.04,"322299","322299"
"482370",0.04,"322299","322299"
"482390",0.04,"322299","322299"
"950590",0.04,"322299","322299"
"391810",0.0454545454545455,"322220","322220"
"391890",0.0454545454545455,"322220","322220"
"391910",0.0454545454545455,"322220","322220"
"391990",0.0454545454545455,"322220","322220"
"392321",0.0454545454545455,"322220","322220"
"392329",0.0454545454545455,"322220","322220"
"480530",0.0454545454545455,"322220","322220"
"480591",0.0454545454545455,"322220","322220"
"481099",0.0454545454545455,"322220","322220"
"481110",0.0454545454545455,"322220","322220"
"481141",0.0454545454545455,"322220","322220"
"481149",0.0454545454545455,"322220","322220"
"481151",0.0454545454545455,"322220","322220"
"481159",0.0454545454545455,"322220","322220"
"481160",0.0454545454545455,"322220","322220"
"481190",0.0454545454545455,"322220","322220"
"481420",0.0454545454545455,"322220","322220"
"481490",0.0454545454545455,"322220","322220"
"481930",0.0454545454545455,"322220","322220"
"481940",0.0454545454545455,"322220","322220"
"482190",0.0454545454545455,"322220","322220"
"590500",0.0454545454545455,"322220","322220"
"490110",0.333333333333333,"323120","323120"
"490199",0.333333333333333,"323120","323120"
"844250",0.333333333333333,"323120","323120"
"271114",0.125,"325110","325110"
"290110",0.125,"325110","325110"
"290121",0.125,"325110","325110"
"290122",0.125,"325110","325110"
"290123",0.125,"325110","325110"
"290124",0.125,"325110","325110"
"290129",0.125,"325110","325110"
"292159",0.125,"325110","325110"
"270120",0.5,"324199","324199"
"270799",0.5,"324199","324199"
"381900",1,"324191","324191"
"151920",0.0476190476190476,"324110","324110"
"270120",0.0476190476190476,"324110","324110"
"270799",0.0476190476190476,"324110","324110"
"271000",0.0476190476190476,"324110","324110"
"271011",0.0476190476190476,"324110","324110"
"271012",0.0476190476190476,"324110","324110"
"271019",0.0476190476190476,"324110","324110"
"271020",0.0476190476190476,"324110","324110"
"271091",0.0476190476190476,"324110","324110"
"271099",0.0476190476190476,"324110","324110"
"271210",0.0476190476190476,"324110","324110"
"271220",0.0476190476190476,"324110","324110"
"271290",0.0476190476190476,"324110","324110"
"271311",0.0476190476190476,"324110","324110"
"271312",0.0476190476190476,"324110","324110"
"271320",0.0476190476190476,"324110","324110"
"271390",0.0476190476190476,"324110","324110"
"290220",0.0476190476190476,"324110","324110"
"290230",0.0476190476190476,"324110","324110"
"290244",0.0476190476190476,"324110","324110"
"381900",0.0476190476190476,"324110","324110"
"220710",0.5,"325193","325193"
"220720",0.5,"325193","325193"
"152110",0.0212765957446809,"325998","325998"
"152190",0.0212765957446809,"325998","325998"
"320730",0.0212765957446809,"325998","325998"
"321590",0.0212765957446809,"325998","325998"
"330111",0.0212765957446809,"325998","325998"
"330112",0.0212765957446809,"325998","325998"
"330113",0.0212765957446809,"325998","325998"
"330114",0.0212765957446809,"325998","325998"
"330119",0.0212765957446809,"325998","325998"
"330121",0.0212765957446809,"325998","325998"
"330122",0.0212765957446809,"325998","325998"
"330123",0.0212765957446809,"325998","325998"
"330124",0.0212765957446809,"325998","325998"
"330125",0.0212765957446809,"325998","325998"
"330126",0.0212765957446809,"325998","325998"
"330129",0.0212765957446809,"325998","325998"
"330130",0.0212765957446809,"325998","325998"
"330190",0.0212765957446809,"325998","325998"
"330741",0.0212765957446809,"325998","325998"
"350300",0.0212765957446809,"325998","325998"
"350400",0.0212765957446809,"325998","325998"
"360410",0.0212765957446809,"325998","325998"
"360490",0.0212765957446809,"325998","325998"
"360500",0.0212765957446809,"325998","325998"
"360610",0.0212765957446809,"325998","325998"
"360690",0.0212765957446809,"325998","325998"
"380210",0.0212765957446809,"325998","325998"
"380992",0.0212765957446809,"325998","325998"
"381010",0.0212765957446809,"325998","325998"
"381090",0.0212765957446809,"325998","325998"
"381111",0.0212765957446809,"325998","325998"
"381119",0.0212765957446809,"325998","325998"
"381121",0.0212765957446809,"325998","325998"
"381129",0.0212765957446809,"325998","325998"
"381190",0.0212765957446809,"325998","325998"
"381210",0.0212765957446809,"325998","325998"
"381220",0.0212765957446809,"325998","325998"
"381230",0.0212765957446809,"325998","325998"
"381231",0.0212765957446809,"325998","325998"
"381239",0.0212765957446809,"325998","325998"
"381300",0.0212765957446809,"325998","325998"
"382000",0.0212765957446809,"325998","325998"
"382410",0.0212765957446809,"325998","325998"
"382440",0.0212765957446809,"325998","325998"
"382490",0.0212765957446809,"325998","325998"
"382499",0.0212765957446809,"325998","325998"
"960200",0.0212765957446809,"325998","325998"
"251110",0.0277777777777778,"325130","325130"
"282110",0.0277777777777778,"325130","325130"
"282120",0.0277777777777778,"325130","325130"
"282300",0.0277777777777778,"325130","325130"
"282410",0.0277777777777778,"325130","325130"
"282490",0.0277777777777778,"325130","325130"
"282580",0.0277777777777778,"325130","325130"
"284190",0.0277777777777778,"325130","325130"
"292142",0.0277777777777778,"325130","325130"
"292149",0.0277777777777778,"325130","325130"
"292229",0.0277777777777778,"325130","325130"
"292429",0.0277777777777778,"325130","325130"
"292700",0.0277777777777778,"325130","325130"
"293500",0.0277777777777778,"325130","325130"
"293590",0.0277777777777778,"325130","325130"
"320411",0.0277777777777778,"325130","325130"
"320412",0.0277777777777778,"325130","325130"
"320413",0.0277777777777778,"325130","325130"
"320414",0.0277777777777778,"325130","325130"
"320415",0.0277777777777778,"325130","325130"
"320416",0.0277777777777778,"325130","325130"
"320417",0.0277777777777778,"325130","325130"
"320419",0.0277777777777778,"325130","325130"
"320420",0.0277777777777778,"325130","325130"
"320490",0.0277777777777778,"325130","325130"
"320500",0.0277777777777778,"325130","325130"
"320611",0.0277777777777778,"325130","325130"
"320619",0.0277777777777778,"325130","325130"
"320620",0.0277777777777778,"325130","325130"
"320641",0.0277777777777778,"325130","325130"
"320642",0.0277777777777778,"325130","325130"
"320649",0.0277777777777778,"325130","325130"
"320650",0.0277777777777778,"325130","325130"
"320710",0.0277777777777778,"325130","325130"
"321290",0.0277777777777778,"325130","325130"
"380290",0.0277777777777778,"325130","325130"
"280410",0.0555555555555556,"325120","325120"
"280421",0.0555555555555556,"325120","325120"
"280429",0.0555555555555556,"325120","325120"
"280430",0.0555555555555556,"325120","325120"
"280440",0.0555555555555556,"325120","325120"
"280450",0.0555555555555556,"325120","325120"
"281121",0.0555555555555556,"325120","325120"
"290340",0.0555555555555556,"325120","325120"
"290341",0.0555555555555556,"325120","325120"
"290342",0.0555555555555556,"325120","325120"
"290343",0.0555555555555556,"325120","325120"
"290344",0.0555555555555556,"325120","325120"
"290345",0.0555555555555556,"325120","325120"
"290346",0.0555555555555556,"325120","325120"
"290349",0.0555555555555556,"325120","325120"
"290371",0.0555555555555556,"325120","325120"
"290376",0.0555555555555556,"325120","325120"
"290377",0.0555555555555556,"325120","325120"
"280800",0.0588235294117647,"325311","325311"
"281410",0.0588235294117647,"325311","325311"
"281420",0.0588235294117647,"325311","325311"
"283610",0.0588235294117647,"325311","325311"
"283699",0.0588235294117647,"325311","325311"
"310000",0.0588235294117647,"325311","325311"
"310100",0.0588235294117647,"325311","325311"
"310210",0.0588235294117647,"325311","325311"
"310221",0.0588235294117647,"325311","325311"
"310229",0.0588235294117647,"325311","325311"
"310230",0.0588235294117647,"325311","325311"
"310240",0.0588235294117647,"325311","325311"
"310250",0.0588235294117647,"325311","325311"
"310260",0.0588235294117647,"325311","325311"
"310270",0.0588235294117647,"325311","325311"
"310280",0.0588235294117647,"325311","325311"
"310290",0.0588235294117647,"325311","325311"
NA,NA,"3253","325314"
"280920",0.0588235294117647,"325312","325312"
"283529",0.0588235294117647,"325312","325312"
"310310",0.0588235294117647,"325312","325312"
"310311",0.0588235294117647,"325312","325312"
"310319",0.0588235294117647,"325312","325312"
"310390",0.0588235294117647,"325312","325312"
"310420",0.0588235294117647,"325312","325312"
"310430",0.0588235294117647,"325312","325312"
"310490",0.0588235294117647,"325312","325312"
"310510",0.0588235294117647,"325312","325312"
"310520",0.0588235294117647,"325312","325312"
"310530",0.0588235294117647,"325312","325312"
"310540",0.0588235294117647,"325312","325312"
"310551",0.0588235294117647,"325312","325312"
"310559",0.0588235294117647,"325312","325312"
"310560",0.0588235294117647,"325312","325312"
"310590",0.0588235294117647,"325312","325312"
"250300",0.0062111801242236,"325180","325180"
"280110",0.0062111801242236,"325180","325180"
"280120",0.0062111801242236,"325180","325180"
"280130",0.0062111801242236,"325180","325180"
"280200",0.0062111801242236,"325180","325180"
"280300",0.0062111801242236,"325180","325180"
"280470",0.0062111801242236,"325180","325180"
"280480",0.0062111801242236,"325180","325180"
"280511",0.0062111801242236,"325180","325180"
"280512",0.0062111801242236,"325180","325180"
"280519",0.0062111801242236,"325180","325180"
"280530",0.0062111801242236,"325180","325180"
"280540",0.0062111801242236,"325180","325180"
"280610",0.0062111801242236,"325180","325180"
"280620",0.0062111801242236,"325180","325180"
"280700",0.0062111801242236,"325180","325180"
"280800",0.0062111801242236,"325180","325180"
"280910",0.0062111801242236,"325180","325180"
"281000",0.0062111801242236,"325180","325180"
"281111",0.0062111801242236,"325180","325180"
"281112",0.0062111801242236,"325180","325180"
"281119",0.0062111801242236,"325180","325180"
"281122",0.0062111801242236,"325180","325180"
"281129",0.0062111801242236,"325180","325180"
"281210",0.0062111801242236,"325180","325180"
"281211",0.0062111801242236,"325180","325180"
"281212",0.0062111801242236,"325180","325180"
"281213",0.0062111801242236,"325180","325180"
"281214",0.0062111801242236,"325180","325180"
"281215",0.0062111801242236,"325180","325180"
"281216",0.0062111801242236,"325180","325180"
"281217",0.0062111801242236,"325180","325180"
"281219",0.0062111801242236,"325180","325180"
"281290",0.0062111801242236,"325180","325180"
"281310",0.0062111801242236,"325180","325180"
"281390",0.0062111801242236,"325180","325180"
"281511",0.0062111801242236,"325180","325180"
"281512",0.0062111801242236,"325180","325180"
"281520",0.0062111801242236,"325180","325180"
"281530",0.0062111801242236,"325180","325180"
"281610",0.0062111801242236,"325180","325180"
"281640",0.0062111801242236,"325180","325180"
"281700",0.0062111801242236,"325180","325180"
"281830",0.0062111801242236,"325180","325180"
"281910",0.0062111801242236,"325180","325180"
"281990",0.0062111801242236,"325180","325180"
"282010",0.0062111801242236,"325180","325180"
"282090",0.0062111801242236,"325180","325180"
"282110",0.0062111801242236,"325180","325180"
"282200",0.0062111801242236,"325180","325180"
"282510",0.0062111801242236,"325180","325180"
