ciiu,tag,year,import_weighted_value,share_on_total_imports,variable,division,seccion,ciiu_nombre,pci,cog,distance,rca
2591,rest_of_world,2023,19882938645.928574,0.9385326286189005,2591,"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",Industrias manufactureras,"Forja, Prensado, Estampado Y Laminado De Metales; Pulvimetalurgia ",2.2613971862640305,0.7123932726147613,0.9654671948854476,0.0795109288640808
26-X01,paises_interes,2020,854986435.0477799,0.17711535022051034,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
26-X01,paises_interes,2021,934486841.5168793,0.1757468156489789,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
26-X01,paises_interes,2022,1026794045.7054132,0.18350812996101837,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
26-X01,paises_interes,2023,850074041.4417534,0.14446396777813228,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
26-X01,rest_of_world,2020,3972299477.6826158,0.8228846497794897,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
26-X01,rest_of_world,2021,4382746577.854658,0.8242531843510211,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
26-X01,rest_of_world,2022,4568565930.572093,0.8164918700389817,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
26-X01,rest_of_world,2023,5034258602.302996,0.8555360322218677,26-X01,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Relojes,1.856772836983906,0.8525663188842831,0.969997771167191,0.0010968365668076
2610,paises_interes,2020,3006078556.572812,0.31042654619869636,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2610,paises_interes,2021,3665971014.1405725,0.31273146474691393,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2610,paises_interes,2022,4453521560.694445,0.33533825825106883,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2610,paises_interes,2023,3620675925.815235,0.2890900622777004,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2610,rest_of_world,2020,6677624700.714647,0.6895734538013035,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2610,rest_of_world,2021,8056453581.374159,0.687268535253086,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2610,rest_of_world,2022,8827162796.412458,0.6646617417489312,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2610,rest_of_world,2023,8903711447.75421,0.7109099377222996,2610,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Componentes Y Tableros Electrónicos ,2.248325390246715,0.7997217312589802,0.9353685902670376,0.1129243719583959
2620,paises_interes,2020,1074755165.857143,0.4591842193691408,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2620,paises_interes,2021,1284384931.1428573,0.4399363419285133,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2620,paises_interes,2022,1359979454.7857146,0.4315917465639106,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2620,paises_interes,2023,836197478.2142856,0.3716397833197657,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2620,rest_of_world,2020,1265819968.3095238,0.5408157806308591,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2620,rest_of_world,2021,1635094113.2857141,0.5600636580714866,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2620,rest_of_world,2022,1791099002.1428568,0.5684082534360894,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2620,rest_of_world,2023,1413823955.8333333,0.6283602166802342,2620,"Fabricación de productos de informática, de electrónica y de óptica",Industrias manufactureras, Ordenadores  Y Equipo Periférico ,2.770379062094644,0.8417443245718176,0.9381702186883214,0.0
2710,paises_interes,2020,1346228411.489013,0.2193314829097692,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2710,paises_interes,2021,1708612236.229992,0.2361179977288593,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2710,paises_interes,2022,1942036199.7132862,0.22989647670019772,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2710,paises_interes,2023,1491554582.2927425,0.16419661139816816,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2710,rest_of_world,2020,4791642876.432011,0.7806685170902309,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2710,rest_of_world,2021,5527652058.167582,0.7638820022711407,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2710,rest_of_world,2022,6505401654.003138,0.7701035232998023,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2710,rest_of_world,2023,7592400132.678817,0.8358033886018318,2710,Fabricación de equipo eléctrico,Industrias manufactureras," Motores, Generadores Y Transformadores Eléctricos Y Aparatos De Distribución Y Control De La Energía Eléctrica ",4.662869043722084,1.9796498073466136,0.9786653517884126,0.3117147726246234
2740,paises_interes,2020,4326420901.0,0.6837031803864559,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2740,paises_interes,2021,5517213669.0,0.7202347661082547,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2740,paises_interes,2022,5106776958.230769,0.8272627368968698,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2740,paises_interes,2023,4125875789.6923075,0.657955631767181,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2740,rest_of_world,2020,2001501836.6923077,0.31629681961354406,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2740,rest_of_world,2021,2143085345.4615383,0.2797652338917453,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2740,rest_of_world,2022,1066324682.2307692,0.17273726310313017,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2740,rest_of_world,2023,2144874988.1538463,0.3420443682328191,2740,Fabricación de equipo eléctrico,Industrias manufactureras, Equipo Eléctrico De Iluminación ,4.662869043722084,1.9796498073466136,0.9783503919399492,0.108724155889817
2750,paises_interes,2020,969044286.4824554,0.4945420234020331,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2750,paises_interes,2021,1114444628.917543,0.47758960733572575,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2750,paises_interes,2022,1109544510.6789465,0.41233700338475865,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2750,paises_interes,2023,915506791.4175432,0.3503487693282758,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2750,rest_of_world,2020,990433858.1982448,0.5054579765979668,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2750,rest_of_world,2021,1219032925.4508762,0.5224103926642742,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2750,rest_of_world,2022,1581323642.242104,0.5876629966152414,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2750,rest_of_world,2023,1697622956.8982441,0.6496512306717241,2750,Fabricación de equipo eléctrico,Industrias manufactureras, Aparatos De Uso Doméstico ,3.5387791551652583,1.4579214373377811,0.975921023468874,0.0476123650336842
2819,paises_interes,2020,1741652047.8952382,0.23683401388976077,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2819,paises_interes,2021,2079150554.3515875,0.23415731992363606,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2819,paises_interes,2022,2196934578.5904765,0.2232658168284719,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2819,paises_interes,2023,1770130167.7563493,0.17418327885983,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2819,rest_of_world,2020,5612241167.400795,0.7631659861102392,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2819,rest_of_world,2021,6800138613.416668,0.7658426800763639,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2819,rest_of_world,2022,7643060678.176986,0.7767341831715281,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2819,rest_of_world,2023,8392327327.264288,0.8258167211401699,2819,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso General ,1.8445403846468305,0.9056887373525532,0.9941605905701976,0.0861327071197677
2829,paises_interes,2020,1914931620.5666668,0.4025237978190742,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
2829,paises_interes,2021,2237446117.6000004,0.36421326099866,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
2829,paises_interes,2022,2509487299.766667,0.3456824352898042,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
2829,paises_interes,2023,1684324244.1000001,0.28369336087761177,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
2829,rest_of_world,2020,2842381191.6,0.5974762021809258,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
2829,rest_of_world,2021,3905784668.3,0.63578673900134,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
2829,rest_of_world,2022,4750029075.900001,0.6543175647101958,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
2829,rest_of_world,2023,4252805334.4333334,0.7163066391223882,2829,Fabricación de maquinaria y equipo n.c.p.,Industrias manufactureras, Otros Tipos De Maquinaria De Uso Especial ,4.209007317729475,1.3250541981053496,0.9888686257744392,0.8002907611191501
3220,paises_interes,2020,57630485.000000045,0.4315811751052953,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
3220,paises_interes,2021,77705287.29166673,0.46179925169364344,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
3220,paises_interes,2022,83779150.00000006,0.4594419661098214,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
3220,paises_interes,2023,62052906.41666672,0.3611033017100452,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
3220,rest_of_world,2020,75902876.33333339,0.5684188248947047,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
3220,rest_of_world,2021,90561090.37500007,0.5382007483063566,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
3220,rest_of_world,2022,98570648.62500007,0.5405580338901786,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
3220,rest_of_world,2023,109789627.62500009,0.6388966982899549,3220,Otras industrias manufactureras,Industrias manufactureras, Instrumentos De Música ,1.7681923087114173,0.7923289573949188,0.9129877655222988,0.0
