"ciiu","naics_2017","dest_digit","sitc2","sitc2_weights"
"1010","311615",3,"098",0.142857142857143
"1010","311615",3,"411",0.142857142857143
"1010","311615",4,"0118",0.285714285714286
"1010","311615",4,"0114",0.142857142857143
"1010","311615",4,"0142",0.142857142857143
"1010","311615",4,"0149",0.142857142857143
"1010","311615",4,"0980",0.142857142857143
"1010","311615",4,"4113",0.142857142857143
"1010","311615",5,"01140",0.142857142857143
"1010","311615",5,"01181",0.142857142857143
"1010","311615",5,"01189",0.142857142857143
"1010","311615",5,"01420",0.142857142857143
"1010","311615",5,"01490",0.142857142857143
"1010","311615",5,"09800",0.142857142857143
"1010","311615",5,"41131",0.142857142857143
"1010","311611",2,"01",0.342857142857143
"1010","311611",2,"21",0.2
"1010","311611",2,"29",0.142857142857143
"1010","311611",2,"09",0.114285714285714
"1010","311611",2,"41",0.0571428571428571
"1010","311611",2,"61",0.0571428571428571
"1010","311611",2,"26",0.0285714285714286
"1010","311611",2,"58",0.0285714285714286
"1010","311611",2,"89",0.0285714285714286
"1010","311611",3,"011",0.2
"1010","311611",3,"211",0.171428571428571
"1010","311611",3,"291",0.142857142857143
"1010","311611",3,"014",0.0857142857142857
"1010","311611",3,"012",0.0571428571428571
"1010","311611",3,"091",0.0571428571428571
"1010","311611",3,"098",0.0571428571428571
"1010","311611",3,"411",0.0571428571428571
"1010","311611",3,"611",0.0571428571428571
"1010","311611",3,"212",0.0285714285714286
"1010","311611",3,"268",0.0285714285714286
"1010","311611",3,"585",0.0285714285714286
"1010","311611",3,"893",0.0285714285714286
"1010","311611",4,"2919",0.114285714285714
"1010","311611",4,"0111",0.0571428571428571
"1010","311611",4,"0980",0.0571428571428571
"1010","311611",4,"4113",0.0571428571428571
"1010","311611",4,"0112",0.0285714285714286
"1010","311611",4,"0113",0.0285714285714286
"1010","311611",4,"0115",0.0285714285714286
"1010","311611",4,"0116",0.0285714285714286
"1010","311611",4,"0118",0.0285714285714286
"1010","311611",4,"0121",0.0285714285714286
"1010","311611",4,"0129",0.0285714285714286
"1010","311611",4,"0141",0.0285714285714286
"1010","311611",4,"0142",0.0285714285714286
"1010","311611",4,"0149",0.0285714285714286
"1010","311611",4,"0910",0.0285714285714286
"1010","311611",4,"0913",0.0285714285714286
"1010","311611",4,"2111",0.0285714285714286
"1010","311611",4,"2112",0.0285714285714286
"1010","311611",4,"2114",0.0285714285714286
"1010","311611",4,"2116",0.0285714285714286
"1010","311611",4,"2117",0.0285714285714286
"1010","311611",4,"2119",0.0285714285714286
"1010","311611",4,"2120",0.0285714285714286
"1010","311611",4,"2681",0.0285714285714286
"1010","311611",4,"2911",0.0285714285714286
"1010","311611",4,"5852",0.0285714285714286
"1010","311611",4,"6110",0.0285714285714286
"1010","311611",4,"6116",0.0285714285714286
"1010","311611",4,"8939",0.0285714285714286
"1010","311611",5,"01111",0.0285714285714286
"1010","311611",5,"01112",0.0285714285714286
"1010","311611",5,"01120",0.0285714285714286
"1010","311611",5,"01130",0.0285714285714286
"1010","311611",5,"01150",0.0285714285714286
"1010","311611",5,"01160",0.0285714285714286
"1010","311611",5,"01189",0.0285714285714286
"1010","311611",5,"01210",0.0285714285714286
"1010","311611",5,"01290",0.0285714285714286
"1010","311611",5,"01410",0.0285714285714286
"1010","311611",5,"01420",0.0285714285714286
"1010","311611",5,"01490",0.0285714285714286
"1010","311611",5,"09100",0.0285714285714286
"1010","311611",5,"09130",0.0285714285714286
"1010","311611",5,"09800",0.0285714285714286
"1010","311611",5,"09809",0.0285714285714286
"1010","311611",5,"21110",0.0285714285714286
"1010","311611",5,"21120",0.0285714285714286
"1010","311611",5,"21140",0.0285714285714286
"1010","311611",5,"21160",0.0285714285714286
"1010","311611",5,"21170",0.0285714285714286
"1010","311611",5,"21199",0.0285714285714286
"1010","311611",5,"21200",0.0285714285714286
"1010","311611",5,"26810",0.0285714285714286
"1010","311611",5,"29111",0.0285714285714286
"1010","311611",5,"29192",0.0285714285714286
"1010","311611",5,"29193",0.0285714285714286
"1010","311611",5,"29198",0.0285714285714286
"1010","311611",5,"29199",0.0285714285714286
"1010","311611",5,"41131",0.0285714285714286
"1010","311611",5,"41132",0.0285714285714286
"1010","311611",5,"58521",0.0285714285714286
"1010","311611",5,"61100",0.0285714285714286
"1010","311611",5,"61169",0.0285714285714286
"1010","311611",5,"89399",0.0285714285714286
"1061","311212",2,"04",0.714285714285714
"1061","311212",2,"08",0.285714285714286
"1061","311212",3,"042",0.428571428571429
"1061","311212",3,"047",0.285714285714286
"1061","311212",3,"081",0.285714285714286
"1061","311212",4,"0422",0.285714285714286
"1061","311212",4,"0470",0.285714285714286
"1061","311212",4,"0812",0.285714285714286
"1061","311212",4,"0421",0.142857142857143
"1061","311212",5,"04212",0.142857142857143
"1061","311212",5,"04221",0.142857142857143
"1061","311212",5,"04222",0.142857142857143
"1061","311212",5,"04701",0.142857142857143
"1061","311212",5,"04702",0.142857142857143
"1061","311212",5,"08121",0.142857142857143
"1061","311212",5,"08122",0.142857142857143
"1061","311230",2,"04",0.333333333333333
"1061","311230",2,"09",0.333333333333333
"1061","311230",2,"05",0.166666666666667
"1061","311230",2,"07",0.166666666666667
"1061","311230",3,"048",0.333333333333333
"1061","311230",3,"098",0.333333333333333
"1061","311230",3,"058",0.166666666666667
"1061","311230",3,"073",0.166666666666667
"1061","311230",4,"0481",0.333333333333333
"1061","311230",4,"0980",0.333333333333333
"1061","311230",4,"0589",0.166666666666667
"1061","311230",4,"0730",0.166666666666667
"1061","311230",5,"04811",0.166666666666667
"1061","311230",5,"04812",0.166666666666667
"1061","311230",5,"05899",0.166666666666667
"1061","311230",5,"07300",0.166666666666667
"1061","311230",5,"09800",0.166666666666667
"1061","311230",5,"09809",0.166666666666667
"1061","311211",2,"04",0.384615384615385
"1061","311211",2,"05",0.230769230769231
"1061","311211",2,"08",0.230769230769231
"1061","311211",2,"09",0.0769230769230769
"1061","311211",2,"59",0.0769230769230769
"1061","311211",3,"056",0.230769230769231
"1061","311211",3,"081",0.230769230769231
"1061","311211",3,"046",0.153846153846154
"1061","311211",3,"047",0.153846153846154
"1061","311211",3,"048",0.0769230769230769
"1061","311211",3,"098",0.0769230769230769
"1061","311211",3,"592",0.0769230769230769
"1061","311211",4,"0812",0.230769230769231
"1061","311211",4,"0460",0.153846153846154
"1061","311211",4,"0470",0.153846153846154
"1061","311211",4,"0564",0.153846153846154
"1061","311211",4,"0481",0.0769230769230769
"1061","311211",4,"0561",0.0769230769230769
"1061","311211",4,"0980",0.0769230769230769
"1061","311211",4,"5921",0.0769230769230769
"1061","311211",5,"04601",0.0769230769230769
"1061","311211",5,"04602",0.0769230769230769
"1061","311211",5,"04701",0.0769230769230769
"1061","311211",5,"04702",0.0769230769230769
"1061","311211",5,"04811",0.0769230769230769
"1061","311211",5,"05610",0.0769230769230769
"1061","311211",5,"05643",0.0769230769230769
"1061","311211",5,"05649",0.0769230769230769
"1061","311211",5,"08121",0.0769230769230769
"1061","311211",5,"08122",0.0769230769230769
"1061","311211",5,"08123",0.0769230769230769
"1061","311211",5,"09803",0.0769230769230769
"1061","311211",5,"59212",0.0769230769230769
"1071","311919",2,"04",0.5
"1071","311919",2,"05",0.25
"1071","311919",2,"09",0.25
"1071","311919",3,"048",0.5
"1071","311919",3,"056",0.25
"1071","311919",3,"098",0.25
"1071","311919",4,"0484",0.5
"1071","311919",4,"0565",0.25
"1071","311919",4,"0980",0.25
"1071","311919",5,"04840",0.25
"1071","311919",5,"04841",0.25
"1071","311919",5,"05659",0.25
"1071","311919",5,"09800",0.25
"1073","311340",2,"05",0.6
"1073","311340",2,"06",0.2
"1073","311340",2,"09",0.2
"1073","311340",3,"058",0.6
"1073","311340",3,"062",0.2
"1073","311340",3,"098",0.2
"1073","311340",4,"0580",0.2
"1073","311340",4,"0582",0.2
"1073","311340",4,"0589",0.2
"1073","311340",4,"0620",0.2
"1073","311340",4,"0980",0.2
"1073","311340",5,"05800",0.2
"1073","311340",5,"05820",0.2
"1073","311340",5,"05899",0.2
"1073","311340",5,"06200",0.2
"1073","311340",5,"09809",0.2
"1073","311351",2,"07",1
"1073","311351",3,"072",0.75
"1073","311351",3,"073",0.25
"1073","311351",4,"0723",0.5
"1073","311351",4,"0722",0.25
"1073","311351",4,"0730",0.25
"1073","311351",5,"07220",0.25
"1073","311351",5,"07231",0.25
"1073","311351",5,"07232",0.25
"1073","311351",5,"07300",0.25
"1080","311111",2,"08",1
"1080","311111",3,"081",1
"1080","311111",4,"0819",1
"1080","311111",5,"08199",1
"1080","311119",2,"08",1
"1080","311119",3,"081",1
"1080","311119",4,"0811",0.666666666666667
"1080","311119",4,"0819",0.333333333333333
"1080","311119",5,"08112",0.333333333333333
"1080","311119",5,"08119",0.333333333333333
"1080","311119",5,"08199",0.333333333333333
"1101","312140",2,"11",0.5
"1101","312140",2,"09",0.25
"1101","312140",2,"51",0.25
"1101","312140",3,"112",0.5
"1101","312140",3,"098",0.25
"1101","312140",3,"512",0.25
"1101","312140",4,"1124",0.5
"1101","312140",4,"0980",0.25
"1101","312140",4,"5121",0.25
"1101","312140",5,"09809",0.25
"1101","312140",5,"11241",0.25
"1101","312140",5,"11249",0.25
"1101","312140",5,"51216",0.25
"1102","312130",2,"11",0.875
"1102","312130",2,"08",0.125
"1102","312130",3,"112",0.875
"1102","312130",3,"081",0.125
"1102","312130",4,"1121",0.375
"1102","312130",4,"1124",0.25
"1102","312130",4,"0819",0.125
"1102","312130",4,"1120",0.125
"1102","312130",4,"1122",0.125
"1102","312130",5,"08194",0.125
"1102","312130",5,"11200",0.125
"1102","312130",5,"11211",0.125
"1102","312130",5,"11212",0.125
"1102","312130",5,"11213",0.125
"1102","312130",5,"11220",0.125
"1102","312130",5,"11242",0.125
"1102","312130",5,"11249",0.125
"1103","312120",2,"11",0.4
"1103","312120",2,"04",0.2
"1103","312120",2,"08",0.2
"1103","312120",2,"09",0.2
"1103","312120",3,"048",0.2
"1103","312120",3,"081",0.2
"1103","312120",3,"098",0.2
"1103","312120",3,"111",0.2
"1103","312120",3,"112",0.2
"1103","312120",4,"0488",0.2
"1103","312120",4,"0819",0.2
"1103","312120",4,"0980",0.2
"1103","312120",4,"1110",0.2
"1103","312120",4,"1123",0.2
"1103","312120",5,"04880",0.2
"1103","312120",5,"08193",0.2
"1103","312120",5,"09800",0.2
"1103","312120",5,"11102",0.2
"1103","312120",5,"11230",0.2
"1103","311213",2,"04",1
"1103","311213",3,"048",1
"1103","311213",4,"0482",1
"1103","311213",5,"04820",1
"1104","312111",2,"11",1
"1104","312111",3,"111",1
"1104","312111",4,"1110",1
"1104","312111",5,"11102",1
"1104","312112",2,"11",1
"1104","312112",3,"111",1
"1104","312112",4,"1110",1
"1104","312112",5,"11101",1
"1200","312230",2,"12",1
"1200","312230",3,"122",1
"1200","312230",4,"1221",0.333333333333333
"1200","312230",4,"1222",0.333333333333333
"1200","312230",4,"1223",0.333333333333333
"1200","312230",5,"12210",0.333333333333333
"1200","312230",5,"12220",0.333333333333333
"1200","312230",5,"12230",0.333333333333333
"1311","313110",2,"65",0.811320754716981
"1311","313110",2,"26",0.169811320754717
"1311","313110",2,"41",0.0188679245283019
"1311","313110",3,"651",0.773584905660377
"1311","313110",3,"266",0.0754716981132075
"1311","313110",3,"268",0.0566037735849057
"1311","313110",3,"263",0.0188679245283019
"1311","313110",3,"267",0.0188679245283019
"1311","313110",3,"411",0.0188679245283019
"1311","313110",3,"655",0.0188679245283019
"1311","313110",3,"656",0.0188679245283019
"1311","313110",4,"6512",0.188679245283019
"1311","313110",4,"6513",0.113207547169811
"1311","313110",4,"6517",0.113207547169811
"1311","313110",4,"6516",0.0943396226415094
"1311","313110",4,"2667",0.0754716981132075
"1311","313110",4,"6514",0.0754716981132075
"1311","313110",4,"6519",0.0754716981132075
"1311","313110",4,"6511",0.0566037735849057
"1311","313110",4,"2634",0.0188679245283019
"1311","313110",4,"2671",0.0188679245283019
"1311","313110",4,"2682",0.0188679245283019
"1311","313110",4,"2686",0.0188679245283019
"1311","313110",4,"2687",0.0188679245283019
"1311","313110",4,"4113",0.0188679245283019
"1311","313110",4,"6510",0.0188679245283019
"1311","313110",4,"6515",0.0188679245283019
"1311","313110",4,"6518",0.0188679245283019
"1311","313110",4,"6550",0.0188679245283019
"1311","313110",4,"6560",0.0188679245283019
"1311","313110",5,"26340",0.0188679245283019
"1311","313110",5,"26671",0.0188679245283019
"1311","313110",5,"26672",0.0188679245283019
"1311","313110",5,"26673",0.0188679245283019
"1311","313110",5,"26679",0.0188679245283019
"1311","313110",5,"26713",0.0188679245283019
"1311","313110",5,"26820",0.0188679245283019
"1311","313110",5,"26861",0.0188679245283019
"1311","313110",5,"26870",0.0188679245283019
"1311","313110",5,"41134",0.0188679245283019
"1311","313110",5,"65100",0.0188679245283019
"1311","313110",5,"65111",0.0188679245283019
"1311","313110",5,"65116",0.0188679245283019
"1311","313110",5,"65117",0.0188679245283019
"1311","313110",5,"65120",0.0188679245283019
"1311","313110",5,"65121",0.0188679245283019
"1311","313110",5,"65122",0.0188679245283019
"1311","313110",5,"65123",0.0188679245283019
"1311","313110",5,"65124",0.0188679245283019
"1311","313110",5,"65125",0.0188679245283019
"1311","313110",5,"65126",0.0188679245283019
"1311","313110",5,"65127",0.0188679245283019
"1311","313110",5,"65128",0.0188679245283019
"1311","313110",5,"65129",0.0188679245283019
"1311","313110",5,"65130",0.0188679245283019
"1311","313110",5,"65131",0.0188679245283019
"1311","313110",5,"65132",0.0188679245283019
"1311","313110",5,"65133",0.0188679245283019
"1311","313110",5,"65134",0.0188679245283019
"1311","313110",5,"65135",0.0188679245283019
"1311","313110",5,"65140",0.0188679245283019
"1311","313110",5,"65141",0.0188679245283019
"1311","313110",5,"65146",0.0188679245283019
"1311","313110",5,"65148",0.0188679245283019
"1311","313110",5,"65152",0.0188679245283019
"1311","313110",5,"65160",0.0188679245283019
"1311","313110",5,"65166",0.0188679245283019
"1311","313110",5,"65167",0.0188679245283019
"1311","313110",5,"65168",0.0188679245283019
"1311","313110",5,"65169",0.0188679245283019
"1311","313110",5,"65170",0.0188679245283019
"1311","313110",5,"65171",0.0188679245283019
"1311","313110",5,"65174",0.0188679245283019
"1311","313110",5,"65175",0.0188679245283019
"1311","313110",5,"65176",0.0188679245283019
"1311","313110",5,"65177",0.0188679245283019
"1311","313110",5,"65182",0.0188679245283019
"1311","313110",5,"65191",0.0188679245283019
"1311","313110",5,"65196",0.0188679245283019
"1311","313110",5,"65198",0.0188679245283019
"1311","313110",5,"65199",0.0188679245283019
"1311","313110",5,"65500",0.0188679245283019
"1311","313110",5,"65603",0.0188679245283019
"1313","313310",2,"26",0.818181818181818
"1313","313310",2,"41",0.0909090909090909
"1313","313310",2,"65",0.0909090909090909
"1313","313310",3,"266",0.363636363636364
"1313","313310",3,"268",0.181818181818182
"1313","313310",3,"261",0.0909090909090909
"1313","313310",3,"263",0.0909090909090909
"1313","313310",3,"267",0.0909090909090909
"1313","313310",3,"411",0.0909090909090909
"1313","313310",3,"651",0.0909090909090909
"1313","313310",4,"2667",0.363636363636364
"1313","313310",4,"2614",0.0909090909090909
"1313","313310",4,"2634",0.0909090909090909
"1313","313310",4,"2671",0.0909090909090909
"1313","313310",4,"2682",0.0909090909090909
"1313","313310",4,"2687",0.0909090909090909
"1313","313310",4,"4113",0.0909090909090909
"1313","313310",4,"6512",0.0909090909090909
"1313","313310",5,"26142",0.0909090909090909
"1313","313310",5,"26340",0.0909090909090909
"1313","313310",5,"26671",0.0909090909090909
"1313","313310",5,"26672",0.0909090909090909
"1313","313310",5,"26673",0.0909090909090909
"1313","313310",5,"26679",0.0909090909090909
"1313","313310",5,"26713",0.0909090909090909
"1313","313310",5,"26820",0.0909090909090909
"1313","313310",5,"26870",0.0909090909090909
"1313","313310",5,"41134",0.0909090909090909
"1313","313310",5,"65121",0.0909090909090909
"1391","313240",2,"65",1
"1391","313240",3,"655",0.636363636363636
"1391","313240",3,"656",0.181818181818182
"1391","313240",3,"657",0.181818181818182
"1391","313240",4,"6552",0.454545454545455
"1391","313240",4,"6560",0.181818181818182
"1391","313240",4,"6573",0.181818181818182
"1391","313240",4,"6550",0.0909090909090909
"1391","313240",4,"6551",0.0909090909090909
"1391","313240",5,"65500",0.0909090909090909
"1391","313240",5,"65510",0.0909090909090909
"1391","313240",5,"65520",0.0909090909090909
"1391","313240",5,"65521",0.0909090909090909
"1391","313240",5,"65522",0.0909090909090909
"1391","313240",5,"65523",0.0909090909090909
"1391","313240",5,"65529",0.0909090909090909
"1391","313240",5,"65604",0.0909090909090909
"1391","313240",5,"65605",0.0909090909090909
"1391","313240",5,"65730",0.0909090909090909
"1391","313240",5,"65732",0.0909090909090909
"1392","337920",2,"65",0.444444444444444
"1392","337920",2,"69",0.222222222222222
"1392","337920",2,"89",0.222222222222222
"1392","337920",2,"63",0.111111111111111
"1392","337920",3,"658",0.444444444444444
"1392","337920",3,"699",0.222222222222222
"1392","337920",3,"893",0.222222222222222
"1392","337920",3,"635",0.111111111111111
"1392","337920",4,"6584",0.222222222222222
"1392","337920",4,"8939",0.222222222222222
"1392","337920",4,"6359",0.111111111111111
"1392","337920",4,"6580",0.111111111111111
"1392","337920",4,"6589",0.111111111111111
"1392","337920",4,"6991",0.111111111111111
"1392","337920",4,"6998",0.111111111111111
"1392","337920",5,"63599",0.111111111111111
"1392","337920",5,"65800",0.111111111111111
"1392","337920",5,"65848",0.111111111111111
"1392","337920",5,"65849",0.111111111111111
"1392","337920",5,"65898",0.111111111111111
"1392","337920",5,"69913",0.111111111111111
"1392","337920",5,"69983",0.111111111111111
"1392","337920",5,"89393",0.111111111111111
"1392","337920",5,"89399",0.111111111111111
"1393","314110",2,"65",1
"1393","314110",3,"659",1
"1393","314110",4,"6596",0.272727272727273
"1393","314110",4,"6592",0.181818181818182
"1393","314110",4,"6594",0.181818181818182
"1393","314110",4,"6595",0.181818181818182
"1393","314110",4,"6590",0.0909090909090909
"1393","314110",4,"6593",0.0909090909090909
"1393","314110",5,"65900",0.0909090909090909
"1393","314110",5,"65921",0.0909090909090909
"1393","314110",5,"65929",0.0909090909090909
"1393","314110",5,"65930",0.0909090909090909
"1393","314110",5,"65941",0.0909090909090909
"1393","314110",5,"65942",0.0909090909090909
"1393","314110",5,"65951",0.0909090909090909
"1393","314110",5,"65952",0.0909090909090909
"1393","314110",5,"65961",0.0909090909090909
"1393","314110",5,"65962",0.0909090909090909
"1393","314110",5,"65963",0.0909090909090909
"1394","314994",2,"65",0.714285714285714
"1394","314994",2,"62",0.142857142857143
"1394","314994",2,"69",0.0714285714285714
"1394","314994",2,"89",0.0714285714285714
"1394","314994",3,"657",0.285714285714286
"1394","314994",3,"621",0.142857142857143
"1394","314994",3,"651",0.142857142857143
"1394","314994",3,"653",0.142857142857143
"1394","314994",3,"654",0.0714285714285714
"1394","314994",3,"658",0.0714285714285714
"1394","314994",3,"693",0.0714285714285714
"1394","314994",3,"894",0.0714285714285714
"1394","314994",4,"6575",0.214285714285714
"1394","314994",4,"6210",0.142857142857143
"1394","314994",4,"6510",0.0714285714285714
"1394","314994",4,"6519",0.0714285714285714
"1394","314994",4,"6530",0.0714285714285714
"1394","314994",4,"6531",0.0714285714285714
"1394","314994",4,"6546",0.0714285714285714
"1394","314994",4,"6573",0.0714285714285714
"1394","314994",4,"6589",0.0714285714285714
"1394","314994",4,"6931",0.0714285714285714
"1394","314994",4,"8947",0.0714285714285714
"1394","314994",5,"62102",0.0714285714285714
"1394","314994",5,"62103",0.0714285714285714
"1394","314994",5,"65100",0.0714285714285714
"1394","314994",5,"65195",0.0714285714285714
"1394","314994",5,"65300",0.0714285714285714
"1394","314994",5,"65314",0.0714285714285714
"1394","314994",5,"65460",0.0714285714285714
"1394","314994",5,"65733",0.0714285714285714
"1394","314994",5,"65751",0.0714285714285714
"1394","314994",5,"65752",0.0714285714285714
"1394","314994",5,"65759",0.0714285714285714
"1394","314994",5,"65890",0.0714285714285714
"1394","314994",5,"69311",0.0714285714285714
"1394","314994",5,"89471",0.0714285714285714
"1399","313220",2,"65",0.882352941176471
"1399","313220",2,"62",0.117647058823529
"1399","313220",3,"657",0.352941176470588
"1399","313220",3,"656",0.235294117647059
"1399","313220",3,"621",0.117647058823529
"1399","313220",3,"651",0.0588235294117647
"1399","313220",3,"652",0.0588235294117647
"1399","313220",3,"653",0.0588235294117647
"1399","313220",3,"654",0.0588235294117647
"1399","313220",3,"658",0.0588235294117647
"1399","313220",4,"6560",0.235294117647059
"1399","313220",4,"6210",0.117647058823529
"1399","313220",4,"6577",0.117647058823529
"1399","313220",4,"6579",0.117647058823529
"1399","313220",4,"6510",0.0588235294117647
"1399","313220",4,"6521",0.0588235294117647
"1399","313220",4,"6531",0.0588235294117647
"1399","313220",4,"6546",0.0588235294117647
"1399","313220",4,"6570",0.0588235294117647
"1399","313220",4,"6574",0.0588235294117647
"1399","313220",4,"6589",0.0588235294117647
"1399","313220",5,"62102",0.0588235294117647
"1399","313220",5,"62103",0.0588235294117647
"1399","313220",5,"65100",0.0588235294117647
"1399","313220",5,"65214",0.0588235294117647
"1399","313220",5,"65315",0.0588235294117647
"1399","313220",5,"65460",0.0588235294117647
"1399","313220",5,"65600",0.0588235294117647
"1399","313220",5,"65601",0.0588235294117647
"1399","313220",5,"65602",0.0588235294117647
"1399","313220",5,"65603",0.0588235294117647
"1399","313220",5,"65700",0.0588235294117647
"1399","313220",5,"65740",0.0588235294117647
"1399","313220",5,"65772",0.0588235294117647
"1399","313220",5,"65773",0.0588235294117647
"1399","313220",5,"65791",0.0588235294117647
"1399","313220",5,"65792",0.0588235294117647
"1399","313220",5,"65899",0.0588235294117647
"1399","339991",2,"74",0.333333333333333
"1399","339991",2,"64",0.222222222222222
"1399","339991",2,"62",0.111111111111111
"1399","339991",2,"66",0.111111111111111
"1399","339991",2,"78",0.111111111111111
"1399","339991",2,"89",0.111111111111111
"1399","339991",3,"749",0.333333333333333
"1399","339991",3,"628",0.111111111111111
"1399","339991",3,"641",0.111111111111111
"1399","339991",3,"642",0.111111111111111
"1399","339991",3,"663",0.111111111111111
"1399","339991",3,"784",0.111111111111111
"1399","339991",3,"893",0.111111111111111
"1399","339991",4,"7499",0.333333333333333
"1399","339991",4,"6289",0.111111111111111
"1399","339991",4,"6410",0.111111111111111
"1399","339991",4,"6428",0.111111111111111
"1399","339991",4,"6638",0.111111111111111
"1399","339991",4,"7840",0.111111111111111
"1399","339991",4,"8939",0.111111111111111
"1399","339991",5,"62898",0.111111111111111
"1399","339991",5,"64100",0.111111111111111
"1399","339991",5,"64289",0.111111111111111
"1399","339991",5,"66381",0.111111111111111
"1399","339991",5,"74990",0.111111111111111
"1399","339991",5,"74992",0.111111111111111
"1399","339991",5,"74999",0.111111111111111
"1399","339991",5,"78400",0.111111111111111
"1399","339991",5,"89399",0.111111111111111
"1399","313230",2,"84",0.777777777777778
"1399","313230",2,"65",0.222222222222222
"1399","313230",3,"842",0.333333333333333
"1399","313230",3,"843",0.333333333333333
"1399","313230",3,"657",0.222222222222222
"1399","313230",3,"844",0.111111111111111
"1399","313230",4,"8429",0.333333333333333
"1399","313230",4,"8439",0.222222222222222
"1399","313230",4,"6571",0.111111111111111
"1399","313230",4,"6572",0.111111111111111
"1399","313230",4,"8430",0.111111111111111
"1399","313230",4,"8440",0.111111111111111
"1399","313230",5,"65710",0.111111111111111
"1399","313230",5,"65720",0.111111111111111
"1399","313230",5,"84291",0.111111111111111
"1399","313230",5,"84292",0.111111111111111
"1399","313230",5,"84293",0.111111111111111
"1399","313230",5,"84300",0.111111111111111
"1399","313230",5,"84391",0.111111111111111
"1399","313230",5,"84392",0.111111111111111
"1399","313230",5,"84400",0.111111111111111
"14-X01","315240",2,"84",1
"14-X01","315240",3,"843",0.483870967741935
"14-X01","315240",3,"845",0.290322580645161
"14-X01","315240",3,"846",0.112903225806452
"14-X01","315240",3,"844",0.0645161290322581
"14-X01","315240",3,"848",0.032258064516129
"14-X01","315240",3,"847",0.0161290322580645
"14-X01","315240",4,"8439",0.0967741935483871
"14-X01","315240",4,"8452",0.0967741935483871
"14-X01","315240",4,"8459",0.0967741935483871
"14-X01","315240",4,"8431",0.0806451612903226
"14-X01","315240",4,"8432",0.0806451612903226
"14-X01","315240",4,"8433",0.0806451612903226
"14-X01","315240",4,"8434",0.0806451612903226
"14-X01","315240",4,"8451",0.0806451612903226
"14-X01","315240",4,"8443",0.0645161290322581
"14-X01","315240",4,"8435",0.0483870967741935
"14-X01","315240",4,"8463",0.032258064516129
"14-X01","315240",4,"8465",0.032258064516129
"14-X01","315240",4,"8430",0.0161290322580645
"14-X01","315240",4,"8450",0.0161290322580645
"14-X01","315240",4,"8460",0.0161290322580645
"14-X01","315240",4,"8462",0.0161290322580645
"14-X01","315240",4,"8464",0.0161290322580645
"14-X01","315240",4,"8472",0.0161290322580645
"14-X01","315240",4,"8480",0.0161290322580645
"14-X01","315240",4,"8484",0.0161290322580645
"14-X01","315240",5,"84300",0.0161290322580645
"14-X01","315240",5,"84310",0.0161290322580645
"14-X01","315240",5,"84311",0.0161290322580645
"14-X01","315240",5,"84312",0.0161290322580645
"14-X01","315240",5,"84313",0.0161290322580645
"14-X01","315240",5,"84319",0.0161290322580645
"14-X01","315240",5,"84320",0.0161290322580645
"14-X01","315240",5,"84321",0.0161290322580645
"14-X01","315240",5,"84322",0.0161290322580645
"14-X01","315240",5,"84323",0.0161290322580645
"14-X01","315240",5,"84329",0.0161290322580645
"14-X01","315240",5,"84330",0.0161290322580645
"14-X01","315240",5,"84331",0.0161290322580645
"14-X01","315240",5,"84332",0.0161290322580645
"14-X01","315240",5,"84333",0.0161290322580645
"14-X01","315240",5,"84339",0.0161290322580645
"14-X01","315240",5,"84340",0.0161290322580645
"14-X01","315240",5,"84341",0.0161290322580645
"14-X01","315240",5,"84342",0.0161290322580645
"14-X01","315240",5,"84343",0.0161290322580645
"14-X01","315240",5,"84349",0.0161290322580645
"14-X01","315240",5,"84351",0.0161290322580645
"14-X01","315240",5,"84352",0.0161290322580645
"14-X01","315240",5,"84359",0.0161290322580645
"14-X01","315240",5,"84390",0.0161290322580645
"14-X01","315240",5,"84391",0.0161290322580645
"14-X01","315240",5,"84392",0.0161290322580645
"14-X01","315240",5,"84393",0.0161290322580645
"14-X01","315240",5,"84394",0.0161290322580645
"14-X01","315240",5,"84399",0.0161290322580645
"14-X01","315240",5,"84430",0.0161290322580645
"14-X01","315240",5,"84431",0.0161290322580645
"14-X01","315240",5,"84432",0.0161290322580645
"14-X01","315240",5,"84439",0.0161290322580645
"14-X01","315240",5,"84500",0.0161290322580645
"14-X01","315240",5,"84510",0.0161290322580645
"14-X01","315240",5,"84511",0.0161290322580645
"14-X01","315240",5,"84512",0.0161290322580645
"14-X01","315240",5,"84513",0.0161290322580645
"14-X01","315240",5,"84519",0.0161290322580645
"14-X01","315240",5,"84520",0.0161290322580645
"14-X01","315240",5,"84521",0.0161290322580645
"14-X01","315240",5,"84522",0.0161290322580645
"14-X01","315240",5,"84523",0.0161290322580645
"14-X01","315240",5,"84524",0.0161290322580645
"14-X01","315240",5,"84529",0.0161290322580645
"14-X01","315240",5,"84590",0.0161290322580645
"14-X01","315240",5,"84591",0.0161290322580645
"14-X01","315240",5,"84592",0.0161290322580645
"14-X01","315240",5,"84593",0.0161290322580645
"14-X01","315240",5,"84594",0.0161290322580645
"14-X01","315240",5,"84599",0.0161290322580645
"14-X01","315240",5,"84600",0.0161290322580645
"14-X01","315240",5,"84629",0.0161290322580645
"14-X01","315240",5,"84633",0.0161290322580645
"14-X01","315240",5,"84634",0.0161290322580645
"14-X01","315240",5,"84649",0.0161290322580645
"14-X01","315240",5,"84651",0.0161290322580645
